ORDER_ID,START_DATE,END_DATE,MIN_AMOUNT,MAX_AMOUNT,ORDER_AMOUNT,CUSTOMER_NAME
ORD0000519,2029-08-04,2025-03-24,3876.65,1795.36,2177.98,9MYXLAM2X7MATVGXQ6ARCR4Z
ORD0000520,2020-06-28,2027-10-19,3550.9,1443.45,380.41,B435L48GCXBJLIF0HD2DUG8
ORD0000521,2023-02-10,2029-07-24,1051.49,3108.62,181.7,UKX7AZ0DEM6JRFL2CRM60LATR9
ORD0000522,2023-12-07,2021-04-27,1773.12,2884.05,3511.83,3FHFLFLUBKANX3FPTMITDYS
ORD0000523,2021-12-30,2023-02-16,788.09,1646.15,1207.21,RMLSQ2QF5WX
ORD0000524,2023-11-29,2028-08-29,3244.95,2303.4,3192.03,CYJ8N1WSNV
ORD0000525,2027-11-05,2030-11-10,2568.45,4166.3,3992.05,6NQN3QC
ORD0000526,2030-05-04,2021-04-17,2633.45,3192.46,2428.53,UXYCUGWAK04VVGLWTK3
ORD0000527,2026-02-17,2022-02-01,3785.02,2251.14,3121.4,1Z4PQXV4ZTCO6G01RZBK6KT
ORD0000528,2029-12-10,2026-09-10,4829.65,4719.95,1072.46,IIVDFTJW3ZK3AJMLTTFLPN1
ORD0000529,2021-01-04,2028-02-14,1299.19,3455.1,4243.78,A4KWG49ZN4Y3PGYI
ORD0000530,2023-07-27,2028-07-22,4682.79,2059.43,1702.85,1Z8EW5BOLPXXV6
ORD0000531,2029-03-25,2020-01-07,3091.78,3783.25,4581.47,OI5MCNT1FVYL1JSTY4CQ0LKZ7
ORD0000532,2029-05-10,2021-03-11,2378.12,504.94,3461.72,ZAKUI6Y3
ORD0000533,2020-02-17,2025-06-14,3303.7,3383.96,2170.04,T1QH26
ORD0000534,2024-03-07,2028-10-03,2420.38,1741.81,2721.62,HL18YFJAVQM631D3
ORD0000535,2023-02-27,2020-06-12,695.6,2499.14,1898.81,XQ1VSB8RLSW0B2UTCHWC8ZPL
ORD0000536,2020-12-10,2025-12-31,563.41,3661.26,3201.31,RW3P73CEUXCJGY6FVT
ORD0000537,2024-09-26,2024-06-29,209.68,4756.76,1358.6,F1HMQT68PDX4N1RLR6CZLSRA0
ORD0000538,2022-04-28,2020-03-17,3932.05,3320.34,1446.37,UGOOBUOES30V8Y49AVV
ORD0000539,2023-08-02,2023-11-19,4130.88,843.72,4286.34,N8KYQZCF59WFN7XTSU23
ORD0000540,2020-05-01,2021-09-30,3161.83,917.0,1822.97,0BS95PY8IYHGZNNHSL
ORD0000541,2029-09-12,2021-10-13,3857.69,4923.48,4896.59,0WN0RUXGU688ZOZ53S2KLZ
ORD0000542,2023-03-27,2020-01-14,2710.06,1736.87,2373.71,GY000MBOI6
ORD0000543,2020-11-25,2026-09-21,2895.87,2103.0,211.88,PK4FXBY96MK3XPL4MUISEBN3
ORD0000544,2025-02-23,2022-09-30,3449.99,2273.9,1285.23,36HVKP3EAC
ORD0000545,2027-08-25,2027-08-04,2091.1,2646.86,2404.03,E0Q8H8B24DSZCXZ62
ORD0000546,2024-10-21,2028-10-30,707.88,815.32,1386.25,HKX0VJP4NQGVE35PQVS2V2Q
ORD0000547,2026-05-16,2023-02-01,3012.7,3830.48,825.32,BOXXSTKT42SJIJ
ORD0000548,2026-10-24,2023-04-12,4309.82,1360.8,1216.8,TJAQX67Z4KW
ORD0000549,2027-03-22,2021-09-30,2976.96,2555.37,2664.35,5K74L4YAEVOTNOJRH
ORD0000550,2027-04-16,2022-03-17,1846.86,2350.68,4572.24,7OMXC
ORD0000551,2024-06-20,2027-01-09,584.32,1714.62,429.27,88FD27PPQLPO3LCR9RFMEI
ORD0000552,2025-11-10,2023-05-25,398.24,1215.17,2969.82,43G8DUEM4H2F4MG8N5TA1H2
ORD0000553,2028-09-19,2027-03-17,1054.51,4048.25,3110.63,AQ0R5LV646STQ8PVR96
ORD0000554,2023-06-18,2027-01-07,2256.21,4888.42,4733.92,AU645KLE1TG2V8LMGONT
ORD0000555,2025-08-17,2023-06-04,1668.08,2698.96,604.29,NJUKMZKKKU740R
ORD0000556,2022-07-25,2030-06-17,1387.99,4678.22,4188.75,JTVWU2T1Z0AZD0WI
ORD0000557,2030-12-07,2025-02-14,3858.54,195.45,3551.26,QSXBU1YU99M
ORD0000558,2028-12-10,2022-05-30,3126.02,2256.51,1442.42,PKU44CY
ORD0000559,2027-09-18,2030-10-06,4553.55,2486.5,1472.7,YDGDVR8X2SH4IEU0JJTM9F2P
ORD0000560,2023-09-04,2026-06-03,2778.27,3337.38,2827.7,BIEUX2NLU3O3XV
ORD0000561,2022-03-26,2027-08-07,4860.05,1369.23,3057.72,IH01Z
ORD0000562,2029-01-14,2025-06-15,4010.68,4175.2,395.4,XB1C6U85SVEEF9H8K6F3M
ORD0000563,2028-06-06,2020-10-26,3858.86,2211.64,1456.64,JVELV371BZSAYBAOU1J
ORD0000564,2022-11-26,2029-08-05,1192.16,3405.24,1700.43,MWJMJNTLGB8CI8WEUUO
ORD0000565,2027-05-19,2022-05-05,1088.34,900.12,4955.92,NWBI2HYB2NYD
ORD0000566,2025-01-04,2024-12-01,2055.97,1107.6,1964.47,FL67HKNH
ORD0000567,2030-07-20,2025-06-26,3729.15,1856.11,4977.25,MNF6X4Q6H3BAY0ZGWX
ORD0000568,2030-08-09,2023-06-23,4199.02,2227.33,4254.26,OFY4BRUCJPLAI7
ORD0000569,2021-09-29,2021-07-28,3505.84,3835.21,399.79,NSX0K0LL7JLXHKB5NTZXQUBBVB4CJ0
ORD0000570,2020-07-09,2026-01-18,1947.48,3032.69,2673.5,GAWOF0EH43
ORD0000571,2024-08-27,2029-08-07,4500.9,2258.04,4298.89,AT44QIU8XG45MIO6IJOFGZSGPOQLTV
ORD0000572,2027-12-20,2030-12-03,2364.53,2994.84,2632.83,IU1XJCYDMLAJC
ORD0000573,2029-05-14,2028-11-29,1265.36,2044.14,157.39,4WMZ2N3Q82HR6VVLQV59
ORD0000574,2025-02-12,2027-06-09,572.87,4295.45,3840.02,EX1B8IGO3HH9S
ORD0000575,2021-06-01,2029-10-17,1803.36,2317.57,2811.16,6LZ6MJO
ORD0000576,2028-09-13,2020-03-09,1073.52,3748.52,2675.32,J77D8X8O7KXKGKOJ81MRDZSY7043U
ORD0000577,2021-07-11,2028-02-03,4696.9,101.73,1331.51,TNED0IJ4KPZK0ZMPWEORIZ
ORD0000578,2021-05-20,2028-02-21,3724.31,4727.27,844.05,JRUAH7T7G4O2TH83JEV
ORD0000579,2029-10-24,2023-01-19,4752.49,300.76,4206.09,H31K5SO7GFXP5
ORD0000580,2029-05-20,2027-11-13,4819.9,2166.2,3226.49,RRQ6V0QWFAG5P5O1RG59Y7YCGGGHP
ORD0000581,2024-01-17,2026-07-04,3395.79,4528.57,2166.96,CW237CZ1BNLBVGS0B
ORD0000582,2028-03-05,2025-02-13,4262.21,1342.22,4110.01,WPR2DU3QKN99UZWL
ORD0000583,2029-06-21,2025-08-09,4297.57,1735.44,3120.37,OUTGFZU5LYMQ5WV2XKKUBHMT69S9
ORD0000584,2026-01-13,2021-12-29,2050.06,3508.62,1073.24,ZQJV8WZ
ORD0000585,2021-06-28,2030-05-01,1987.68,4240.55,3707.78,SFUO2CP9JRB5OOPO2NJASPB42099M0
ORD0000586,2022-02-01,2029-07-05,2641.0,2058.12,2919.74,QXQ1XXPU8WEIUP8IG
ORD0000587,2030-04-15,2028-10-17,4928.97,3570.93,2723.26,OW9O3RD3
ORD0000588,2026-12-09,2024-11-28,2535.95,2237.3,4770.5,B929DW4JEW
ORD0000589,2020-09-24,2030-09-15,3622.46,2891.79,4742.02,B51IZN2T8TVO60J8UADWHEE70KMP
ORD0000590,2030-12-27,2026-09-29,3891.3,4948.99,4195.12,5HVFG
ORD0000591,2030-08-11,2024-07-10,2912.61,4750.25,1998.51,Y4IVLGTWL1Q5FLQZMO
ORD0000592,2023-12-09,2027-04-05,3201.74,1764.63,3783.9,QBD9DXGKA7AAUYTBXELM5
ORD0000593,2022-01-14,2026-01-01,1170.03,1791.72,4373.28,XL2L6J2BC
ORD0000594,2030-06-27,2026-01-10,4452.34,3988.87,689.39,SGWL7KG5MJV39Y
ORD0000595,2028-10-16,2025-01-08,4725.65,3376.65,420.77,XJP5MZCWD4G7
ORD0000596,2021-01-07,2027-06-10,3308.54,4568.15,2858.68,87Z8MSUI2MS1Z1YF5B5GU94YT5S
ORD0000597,2028-08-23,2027-09-02,3524.62,2685.0,304.0,T8LUD8B
ORD0000598,2020-07-12,2030-11-03,1584.44,1022.37,4824.52,167L6X
ORD0000599,2027-08-21,2027-11-03,319.13,1151.02,2340.45,OUEN5NACYN
ORD0000600,2030-02-04,2027-09-24,670.02,1523.16,4531.54,VLYOXZCJJPQ1TNR0A00YRM5QAZ
ORD0000601,2020-06-20,2027-10-21,3858.92,731.55,3478.55,HHK5EL8
ORD0000602,2023-09-02,2021-11-16,4723.17,1356.85,3436.44,ZS8SSQGHZMF95MI7C44GHOCYLFE
ORD0000603,2022-09-17,2024-11-20,3115.07,2246.73,799.52,C6MNUCAJVQLW3MDZYJS6EOLM
ORD0000604,2023-10-07,2027-05-19,3633.79,224.02,2258.6,7S9KJ9UDHE07
ORD0000605,2025-12-28,2020-03-12,3131.07,932.58,4670.72,CJGOAYADYHOC8EB4
ORD0000606,2030-07-05,2026-05-29,3259.47,1484.1,3118.64,P5QW34J38XOJSLYQKXB
ORD0000607,2024-11-03,2029-01-12,1569.3,308.52,2110.82,OZIWNZ00322Y3XVUZI7NPN
ORD0000608,2027-12-28,2022-02-21,2885.09,4745.22,3673.6,X390XTNZJ4G82T0DMNV9KY71L2BNYL
ORD0000609,2023-01-24,2028-05-13,3435.09,3869.28,3242.07,MJ0U3PI5U7CGEFBADVFUWMJ
ORD0000610,2030-09-28,2022-05-22,1607.05,423.51,3153.84,24VLSTG9KJK0H80
ORD0000611,2021-10-10,2026-04-19,2806.37,2400.88,4918.18,PHJ2GCIY4Y4KBX2L2B5WVFXELIT
ORD0000612,2027-08-06,2024-05-31,4592.14,643.76,4681.64,MUSFW5B0KXQM6R7B5UKDPTQ21V
ORD0000613,2020-06-14,2023-01-22,3774.99,3822.85,2344.63,V9CIABT
ORD0000614,2024-04-08,2022-03-28,4532.22,1962.08,276.32,RYVX610VIWQ9M5SRF2FU6HBIGP
ORD0000615,2020-10-31,2021-12-26,1929.6,854.63,4027.14,FEAAVEJ3VGHDIMFLFFA1ONDFYU7M4
ORD0000616,2029-03-02,2022-03-19,3570.36,2526.97,3560.74,SD2L6AFLMQJ8MHEMLUOK
ORD0000617,2024-06-04,2027-02-15,4196.6,1553.93,2120.18,SN1QWP7AQSKEDE5WD1F2AFUXE
ORD0000618,2026-05-20,2022-12-10,3663.03,1663.41,1854.75,4X5T5U8MOKCW033UZ332JJY0BIUYJZ
ORD0000619,2024-02-06,2020-02-27,2228.47,4105.28,4536.28,LNGBZ4JRV
ORD0000620,2022-03-21,2020-03-29,2536.88,875.75,4165.91,ROM5511K5DWGEU4SJP75N0
ORD0000621,2025-07-02,2020-02-23,4788.6,3194.39,1759.04,1HI7SVXIX4EB2X
ORD0000622,2024-09-04,2022-10-05,1126.33,1698.38,1243.85,4R9VVMIUOPP54BU
ORD0000623,2025-09-23,2029-11-16,568.36,3775.94,3155.67,753RE2Y
ORD0000624,2028-09-19,2022-03-02,3977.28,1453.43,801.11,D4POAUW49JRU5U8MMHSDM76SPY1AT
ORD0000625,2022-12-05,2022-04-16,805.89,223.89,3293.01,0FX3J2Y9K2UGR3RM3SKIUBHDU94XJ
ORD0000626,2023-07-15,2029-04-30,3630.46,2795.62,3181.56,UZLUCSUC6DI5EEIJG7KPFXWVF
ORD0000627,2024-08-17,2023-11-08,3779.17,2513.03,2771.05,0ZJ9FN2KHQOPD9BDO4CCO
ORD0000628,2028-07-03,2022-08-10,4754.83,4776.66,774.6,UYZB6S5B09ECMCN
ORD0000629,2022-07-29,2026-07-14,2508.18,1811.97,495.07,6KZNJ8ASR9X6YKMQ
ORD0000630,2023-10-02,2022-03-12,1702.58,1375.68,683.92,2B26ZNLHCYGNMT
ORD0000631,2029-05-04,2027-09-26,3403.61,4444.6,4107.52,3DOQN6BTANLVN5YU
ORD0000632,2025-02-18,2024-05-19,3048.88,909.76,2509.24,SPEGABDARAT2YKGDXNM1XE
ORD0000633,2023-02-20,2024-09-06,3302.77,1557.6,271.46,TJQ3NHB4
ORD0000634,2021-12-16,2020-02-28,651.68,3651.56,2330.7,9RRB4EJNEZYBC5130LACERS
ORD0000635,2028-01-23,2025-05-16,1093.22,1409.69,3389.09,P2AC195ODSX
ORD0000636,2020-12-28,2026-09-15,1899.76,4121.5,2768.49,X98JUW0LZX3WSJ58
ORD0000637,2024-07-28,2024-01-15,4810.79,523.58,1340.68,VW328KCV6
ORD0000638,2030-04-19,2029-08-22,4915.3,810.75,1774.08,KINZF0H68C7GAQ9KOV5HUX9Z7
ORD0000639,2027-05-14,2029-03-10,2024.72,2927.4,3774.15,GO3JMA6G5JETPZTN8GMBBBSHNLE
ORD0000640,2020-10-01,2022-11-04,2317.74,682.87,4729.89,ZATVYXNT14C5C5UWBQ4Y8G1W5B
ORD0000641,2024-04-05,2020-06-07,4817.56,3819.34,525.46,8FFPG3YVP4CUT
ORD0000642,2026-03-13,2028-09-18,3549.8,2310.88,3107.21,AIB62E6L
ORD0000643,2025-03-12,2023-01-30,3515.94,2002.07,4632.4,DQH75L2SKCSV1HJEM45PAYLYC
ORD0000644,2023-05-23,2022-01-18,1194.77,4341.27,2959.49,O2HGKIIB25X1B7X8G04C
ORD0000645,2023-02-16,2024-11-22,2830.68,2169.05,419.36,W4Z6PIHBKFLM2
ORD0000646,2027-05-26,2026-02-14,1929.25,1388.73,427.41,L0H9COMJTIZAXD6AH7R7ATIUP4NM44
ORD0000647,2025-05-14,2022-05-27,585.33,2000.5,3203.64,EJI6JE46EKP0XOQ0D1CUZB
ORD0000648,2022-02-27,2027-07-14,3659.83,1931.04,2304.16,I460KP7S5E1B
ORD0000649,2024-09-05,2020-09-28,2852.26,3551.92,3907.54,CXRZR3VT8UT465Y9I4VF5V87EQRRS
ORD0000650,2026-08-31,2025-10-04,1216.43,4641.42,1688.41,MWTMV70RQ1MI
ORD0000651,2028-12-29,2028-08-19,3472.83,1030.83,3461.3,89UN37LHSPNVL5XPZ4R38VJQEQH
ORD0000652,2030-11-02,2024-03-22,4084.26,4920.95,116.01,Q539R60MRD1
ORD0000653,2027-01-16,2025-06-28,3016.83,2434.2,1995.73,ILHXDCER
ORD0000654,2021-03-16,2026-02-24,2722.59,724.37,569.86,1NCDAHVRS1POOR9WPJB9UOKYN8BK
ORD0000655,2021-01-08,2026-05-28,3728.23,4895.5,1421.67,HGP0OP3KLORGAPT1Y2NO
ORD0000656,2021-02-15,2029-07-02,501.79,3590.88,2268.39,YYB8RN517VUB56Y2NXJEYKZNNUWZ
ORD0000657,2023-01-27,2022-10-15,3603.18,4502.42,1959.28,BPE2BYWXYB5121F1QWOR
ORD0000658,2024-02-10,2030-03-22,4985.79,2444.8,925.85,77MCYXDOFKF9DQF7Q2JSJ1R
ORD0000659,2029-10-07,2030-04-09,1011.5,2106.38,916.48,OFDLS94
ORD0000660,2030-07-25,2024-09-29,4485.12,1257.6,4057.87,EEGRL8H39XL
ORD0000661,2021-09-17,2025-12-25,4667.54,1303.67,142.86,R6B66DZIKD
ORD0000662,2025-04-05,2021-09-30,4248.03,1285.44,3083.95,R3P3LHPKCEYIAS37
ORD0000663,2028-12-16,2025-06-29,3419.87,2035.58,2753.2,737WZQ70K65ICNEXT
ORD0000664,2021-04-18,2026-10-11,4530.41,1974.6,1567.64,U5MBN
ORD0000665,2024-11-18,2028-09-09,3228.42,821.13,4339.47,ITZPJBO2Q5Z33XN3I0DPJGSXDW3Y1E
ORD0000666,2026-09-16,2023-04-19,1838.39,2611.55,2437.83,EWVMT6KAGJ9RDB6N7XB2
ORD0000667,2024-07-10,2023-09-30,4012.7,2355.43,3146.69,XD7H2516C96EJY
ORD0000668,2023-09-14,2027-05-29,3599.93,3684.1,3212.5,JMFYRZOCC
ORD0000669,2023-05-25,2020-02-19,4772.44,1053.02,2889.54,J19QNAEKCQ4EO3K5HF
ORD0000670,2027-07-04,2025-02-25,4077.28,1779.41,3666.82,4Q99VU7J7RPOB14R
ORD0000671,2023-09-06,2030-07-16,2593.29,2544.48,3648.96,DTQGJ9OOP3JG86X0Z
ORD0000672,2024-09-13,2026-05-09,1722.94,497.53,895.98,EUD1Z1J04BVXHTP55ZNZ
ORD0000673,2024-10-27,2029-07-11,1252.05,1291.86,4042.19,KUYFGFFAJ815FJD
ORD0000674,2020-01-09,2025-04-14,970.11,754.07,4920.14,WFCKTVGCFCAMKZ5G
ORD0000675,2022-12-30,2026-08-27,1528.0,4200.56,451.25,SIE3QK6G5OSCZVK42W6TSZ0P
ORD0000676,2028-11-27,2029-07-01,1615.7,1700.39,1279.34,JCFDHJG2I
ORD0000677,2021-09-03,2028-02-08,459.87,3874.8,3469.86,P410H9TN4CXKZMWEDCQYL53
ORD0000678,2027-05-20,2030-11-02,2047.7,3574.79,1685.54,U1ULAKQ0F
ORD0000679,2025-06-17,2029-10-26,4943.01,826.02,4432.67,65RML0CAXVXV
ORD0000680,2020-01-12,2021-03-04,2465.71,4139.19,2555.28,JV6R7Z7M1C3
ORD0000681,2030-10-24,2028-01-24,2995.78,1521.95,4984.27,CSVB0E403OUO2QTCOQZ
ORD0000682,2022-12-22,2020-01-18,2700.64,298.67,4764.84,PZA1DER880B6TD5N89S
ORD0000683,2028-09-28,2021-04-19,4290.65,4635.58,2006.23,VL8MA1FVP4BGIQKSQ0K1NKXGST89
ORD0000684,2027-03-02,2020-10-07,473.51,862.29,695.06,PERLH
ORD0000685,2028-07-30,2025-01-22,1753.9,2552.27,4192.44,36H4RFWFWLYM8QBFEKJVK7
ORD0000686,2029-02-21,2027-09-25,2720.57,2445.58,4631.1,WBVY1G6ZNKM4EO593YUXMCC2M
ORD0000687,2020-01-16,2026-05-27,1841.57,4939.55,4676.21,V0AU3FIG79HI4599VHCUPT81S
ORD0000688,2020-06-08,2029-08-18,622.21,4701.34,3357.64,QYJRV0E7X
ORD0000689,2020-11-03,2025-08-02,1611.09,1569.12,211.39,ULFI7GXHGQVUHL
ORD0000690,2026-06-18,2022-05-19,2952.92,486.31,340.49,98F98T9TGZCT0F
ORD0000691,2027-05-18,2023-09-27,1418.34,355.06,436.86,AG4C4XZ8GQK9PFVKLGB4NIK
ORD0000692,2028-04-10,2030-09-26,4128.66,3444.0,1269.07,A7RM59PD1NYM7SWIZ0
ORD0000693,2030-03-19,2026-06-26,1509.55,1320.25,4295.09,0Q5AHZMQ
ORD0000694,2027-10-02,2021-06-09,2925.42,4090.79,2943.0,PICOPCEZINRHANHA0GVN2JJHXU
ORD0000695,2030-12-16,2024-08-10,1955.75,2642.44,1447.82,MJNYWMP55R1DQA13KDD37SN0HS
ORD0000696,2021-07-30,2023-03-06,1468.71,2188.15,167.46,7E3WTO2MR4YRK4O2IBP5YO96JHRX7Q
ORD0000697,2027-09-26,2021-02-08,1431.88,3325.64,4017.36,ZBEGPSQP97L57AJBU90VA4MLGT1Q
ORD0000698,2027-10-21,2029-01-08,1432.51,1077.39,2069.57,WGY4MPUCVW4P8V5O19BEGIO0
ORD0000699,2029-09-19,2020-06-28,1104.3,2120.56,4980.18,G92IONN
ORD0000700,2024-02-28,2021-01-31,279.42,157.32,2978.75,R2NFVPHF
ORD0000701,2029-01-11,2022-10-22,3976.39,2730.77,3182.62,PC4R8KA5N0VGF6ORA1WW29KBGBRML
ORD0000702,2029-03-22,2021-10-04,1247.68,321.5,979.02,MIS3D2OICHN
ORD0000703,2024-02-10,2027-01-12,3807.29,3829.35,4190.26,JEK4YAKXC8L0GFKNEJ
ORD0000704,2024-08-27,2021-03-20,2229.63,3528.47,914.33,797V2K8N21L2RUQNBMZSY83FHID
ORD0000705,2022-07-30,2028-04-06,3531.32,4752.86,654.51,ZID7L8OIPD68EP89FV78
ORD0000706,2021-01-18,2022-11-29,1379.59,2789.65,4157.74,15NIOF
ORD0000707,2025-10-22,2021-08-28,3161.72,450.03,3632.51,FU3KRVBCABBBFUKFFM4G28
ORD0000708,2027-04-06,2024-03-01,380.51,3191.15,4846.35,JWUYH
ORD0000709,2028-11-29,2030-04-02,2569.7,1520.32,1531.48,F8J84S57EJ
ORD0000710,2021-12-20,2029-03-30,3839.82,2556.94,3962.72,Y4C613BCDAQPYWV
ORD0000711,2020-12-29,2024-01-20,3647.11,1447.89,834.8,HP0JR6OUXDXTKYC9C
ORD0000712,2027-01-04,2025-04-08,359.88,1118.79,2109.9,93WB7LIEDRDHZQ7H97AQQL94
ORD0000713,2025-08-03,2029-11-15,4661.41,2626.75,1952.63,M7EZRPJEJZSK7T0TKBP0IX71NGTQF
ORD0000714,2025-03-07,2029-10-17,299.82,2011.9,4732.72,YKWXSCLZOXV8LSMBF4YT0RS67
ORD0000715,2025-08-31,2030-04-11,4598.45,3882.98,3680.82,P967LRVI3DVCSDSP
ORD0000716,2022-04-18,2030-04-11,1159.05,4851.69,4137.29,7QUHZOJGFG3
ORD0000717,2025-11-25,2025-03-25,3634.13,3958.13,2767.45,MPFM5NIZUOC0CEF65UYG3609
ORD0000718,2028-01-29,2029-09-09,2669.92,141.07,4566.4,BBGV0H9I7AP
ORD0000719,2027-09-20,2024-03-25,1735.87,3220.48,2537.02,SH0ANZXWIDETEH7SG8SOOZ74VBI0
ORD0000720,2022-03-08,2021-11-29,4093.24,872.62,1156.37,6JEP2RVV0EFQCSI780CXBVP5
ORD0000721,2030-06-29,2024-06-07,2200.48,4834.81,3744.41,GHI1BCMD7NXYZFBYJ3EUN
ORD0000722,2021-02-13,2030-09-07,959.99,1171.16,4497.72,D169L1G5519JN7QS
ORD0000723,2028-05-28,2030-10-19,297.68,1286.29,4492.17,72MVT
ORD0000724,2022-08-30,2025-05-07,4327.89,4572.35,3709.62,I0CNOXHDGX2BD6XESSLB2
ORD0000725,2022-11-11,2026-07-15,4055.89,2073.99,3029.47,0YS93F7SJ8XYPJVGSB6TMLM
ORD0000726,2021-03-19,2022-01-27,4212.01,4054.68,1192.84,J1Z9D0B94JZH30B2LNT9O7OUXP7I9
ORD0000727,2028-06-27,2020-03-12,4196.26,4906.59,4157.27,0HJ1VB9JZW8J1RF9
ORD0000728,2024-04-15,2026-06-04,1953.65,2093.93,456.74,A941GJM7UVH
ORD0000729,2022-10-28,2029-06-16,1041.0,1408.53,2753.19,T6RCBK4OAA61
ORD0000730,2026-09-25,2024-05-19,4545.96,2007.5,4992.37,Y6MEFMVB
ORD0000731,2020-07-15,2030-08-08,424.49,2686.28,3099.13,FSEUD30L7M20J
ORD0000732,2020-07-25,2028-03-08,1904.97,3223.76,1423.6,22SZKD2IZ0IIWB9F54YD
ORD0000733,2021-10-21,2026-05-04,3526.47,3048.81,3868.65,BZ78QEMMM3OFI
ORD0000734,2030-09-13,2030-06-11,1639.58,3603.1,939.12,ZG38F3ANKGFKAYHO
ORD0000735,2028-05-31,2024-09-24,1266.07,2615.14,3381.2,358WYHMN2
ORD0000736,2020-10-31,2029-12-30,3372.59,1553.97,1396.53,KUDJZS
ORD0000737,2025-09-21,2020-06-25,4868.08,563.13,1449.42,P2NQGZ
ORD0000738,2025-04-10,2025-12-28,630.58,794.69,2369.7,56KLEAKF58LGMQ70K8V52O1O8PH6L8
ORD0000739,2027-08-23,2023-07-28,2101.28,1758.51,2904.88,B581ZH34DZ5PZ7JAXAY
ORD0000740,2026-01-23,2021-08-11,513.33,4219.34,984.2,WUKFZXAV82GQZJE7LEIUZ3C98
ORD0000741,2028-08-30,2027-08-24,1415.74,2206.81,3083.91,8BKICVCO81Q6SI
ORD0000742,2023-05-06,2029-11-23,3067.43,4246.06,3087.68,EFSW2863C2FWLP8Z2Y4M8L
ORD0000743,2020-04-17,2030-06-22,3116.36,1447.01,3923.21,E3585Y8J165JIU7M5C8U7AZL
ORD0000744,2027-08-26,2027-01-04,3982.79,1906.54,3507.96,XYYV3
ORD0000745,2026-05-20,2020-06-05,250.11,711.64,1470.03,LVXRQL7Z3ZMIWSLPI8RZOM
ORD0000746,2026-02-15,2030-10-09,4517.44,2905.71,605.2,KQFUL8V4LVYKKZOOV
ORD0000747,2025-12-09,2026-10-26,3930.24,1913.25,1195.41,G9ZXXB57QY9UBU5SQOAMT
ORD0000748,2027-01-16,2026-12-27,687.89,3409.59,2610.32,EH44KDM7VPRCFXNZTFUS3GU
ORD0000749,2029-04-12,2023-09-04,1091.26,1161.32,950.2,N047GP12UCBRJGSFCWL3Y7H7
ORD0000750,2025-04-20,2026-04-18,394.7,3689.26,745.01,ARXIP679WZKIV910DU60
ORD0000751,2028-11-19,2028-06-16,2303.92,2266.79,1563.39,I5V6VR8V1X
ORD0000752,2028-12-06,2029-09-20,1654.9,3592.11,3106.87,6ITHF1VBIA
ORD0000753,2029-11-23,2020-06-10,310.09,4027.95,1925.27,OEPIHUUENAUV
ORD0000754,2025-05-22,2020-05-18,2656.76,3203.75,2185.85,LGSTS77YY5J5O122S0JAIX6KXSNE
ORD0000755,2025-11-23,2022-06-13,4046.39,947.08,2762.49,IMEIMJAT
ORD0000756,2026-12-31,2021-01-14,389.02,3717.65,4438.86,P0Q5KN93WB8K4Z7F3LLW4
ORD0000757,2025-03-16,2023-08-07,1375.67,4869.15,2854.0,4IYJCUJF63Y9P
ORD0000758,2028-03-07,2021-02-22,2023.23,2791.93,990.1,H4LE3NM2NLBULLJN0KG
ORD0000759,2028-03-20,2024-10-15,4017.07,3320.51,2967.37,TP99JPKUXP8NU9TR0H535OKZS
ORD0000760,2022-10-09,2030-07-25,195.85,1729.86,4340.62,5HL22ALL2EKDVP375HN5UI9
ORD0000761,2030-08-10,2030-04-05,2642.83,740.27,237.58,GIXZD9MLCCQ9537662WNX6WLP8
ORD0000762,2024-06-03,2030-05-13,398.32,4205.49,3777.97,CMBRTPYFUH3EWKNFBJKWBFTM4R6MD
ORD0000763,2026-11-12,2029-03-26,1062.03,124.07,2136.36,FN5FHJZDJJHNKH303IDH
ORD0000764,2026-10-17,2028-08-25,3755.5,537.26,652.28,GILCHC2IV72PMNCSM
ORD0000765,2024-11-02,2024-04-06,1752.83,2727.13,3335.65,T7GJSLGFSB9Z7IVAUIJ
ORD0000766,2026-09-08,2023-03-20,1940.33,183.86,4133.87,XWYEANWI5BG
ORD0000767,2022-07-26,2030-11-12,2323.3,795.21,1034.71,9U8XYTINBQEJBJ4D
ORD0000768,2024-09-26,2021-05-19,1872.93,893.57,1230.95,RDKD2F11B0OIIS7GVUQK
ORD0000769,2029-04-13,2029-11-07,3453.8,3246.0,1187.0,SCPDHBXZ52X1TEX2WXS1LPQ4GIQ
ORD0000770,2025-03-06,2024-11-13,113.39,316.21,391.05,6HCNB09O
ORD0000771,2021-02-15,2025-01-14,2053.33,3840.88,540.91,17C8A7GX2G
ORD0000772,2021-08-29,2026-08-24,249.36,3626.98,4873.59,D3FM6C02GPD3OVFDSX7R5TMZLHM
ORD0000773,2020-04-11,2020-03-12,2869.14,990.46,2705.29,W211Q5BNH9AVMMZK2Q1Z1
ORD0000774,2029-03-25,2021-09-01,486.77,2967.22,2670.62,4BCDRZ01G
ORD0000775,2023-06-26,2030-10-27,1718.63,2987.64,3799.97,HD253HQCBQP89ERAUPEULCQ6CT5Z75
ORD0000776,2027-03-01,2022-07-05,3275.33,1073.45,2992.55,H0Y9SG0YGJN5SD54RPOLU1LN6S
ORD0000777,2026-07-15,2026-05-17,4568.65,4978.79,2285.73,EQK1I
ORD0000778,2020-04-17,2022-05-27,2389.62,2626.3,4117.09,KGF0DKBQG8FPX662JHF2B8
