ORDER_ID,START_DATE,END_DATE,MIN_AMOUNT,MAX_AMOUNT,ORDER_AMOUNT,CUSTOMER_NAME
ORD0000525,2024-06-17,2024-12-07,3977.58,4138.04,4025.95,PCRHYZIRFEE6
ORD0000526,2028-02-05,2030-06-04,3547.1,3576.38,3568.84,JGZMTU16BTR3MGQ4YS1FO0
ORD0000527,2026-04-16,2027-11-19,1464.93,4673.59,3175.8,YB5ZX8G2OBZO
ORD0000528,2025-01-05,2026-03-27,1912.13,3897.07,2571.99,FG9KN5PFJZ47OD5Q0TVJCU0ARN9585
ORD0000529,2023-07-06,2026-02-25,4801.43,4865.34,4846.73,9FG1EYIAK7HKM2HC15K75
ORD0000530,2021-07-26,2027-09-13,3770.07,4284.36,3774.83,1SR7UXKJ
ORD0000531,2023-04-03,2025-07-18,2663.93,4539.36,4449.33,7Q43NVIK74AU0LJ4
ORD0000532,2020-10-01,2020-10-23,4967.22,4977.44,4969.14,G83VGD3KEW9OWAMRS1TXZQ98MEJ
ORD0000533,2021-02-25,2024-04-16,3680.22,3915.57,3812.88,7YVR4NKAO
ORD0000534,2022-06-05,2029-04-27,547.56,1199.81,655.06,UEDI6
ORD0000535,2029-01-19,2030-11-30,2254.48,3549.51,2646.3,HP9ZYY4WT7U7FNKRJ1925QH91WLBX
ORD0000536,2029-08-04,2030-07-24,2383.77,4289.67,2791.21,MYXLAM2X7MATVGXQ6ARCR4
ORD0000537,2024-06-19,2027-04-21,315.2,1599.65,388.71,B435L48GCXBJLIF0HD2DUG8
ORD0000538,2023-02-10,2025-04-15,4918.68,4971.95,4957.96,UKX7AZ0DEM6JRFL
ORD0000539,2024-12-21,2027-03-14,318.09,3542.6,1637.73,ATR9WHV3F3FHFLFLUBKANX3FP
ORD0000540,2023-06-14,2030-08-26,4202.81,4954.29,4852.53,ITDYSLRIU0OMRMLSQ2QF5WXW72KC
ORD0000541,2030-08-25,2030-12-01,4190.15,4316.25,4261.86,1WSNV69RF6NQN3QCH7L4I3UXYCU
ORD0000542,2027-11-12,2029-11-15,612.6,4426.69,642.72,4VVGLWTK38LB231Z4P
ORD0000543,2022-10-31,2029-07-27,3644.53,4102.51,3955.3,CO6G01RZBK6KT7
ORD0000544,2022-03-23,2028-08-04,4762.32,4941.02,4785.53,DFTJW3ZK3AJMLTT
ORD0000545,2020-11-25,2030-07-09,1004.51,1816.88,1077.76,J9XA4KWG49ZN
ORD0000546,2030-03-27,2030-10-05,2414.3,4563.91,3932.41,GYIUIZUS1Z8EW5BOLPXXV6AZEOI5M
ORD0000547,2020-06-30,2025-05-18,1135.04,1493.9,1272.87,1JSTY4CQ0L
ORD0000548,2021-10-31,2027-08-20,2051.26,4511.19,3194.94,WGZAKUI
ORD0000549,2026-06-11,2030-04-16,2584.16,3682.62,3118.16,Z1DT1QH26X4V8XHL18YFJAVQM6
ORD0000550,2029-02-11,2030-05-22,3111.15,3932.59,3492.93,H53XDX
ORD0000551,2022-10-30,2030-05-25,2185.94,3019.31,2868.61,RLSW0B2UTCHWC8ZPLF8GIJ
ORD0000552,2027-02-05,2028-08-20,2517.91,3375.19,2910.57,P73CEUXCJGY6FVT1ZBLQF1HM
ORD0000553,2026-05-27,2028-02-06,1378.78,3607.94,2580.65,PDX4N1RLR6CZLSRA0NB0IRR3UGOOBU
ORD0000554,2022-06-24,2025-09-14,412.24,3752.88,2447.75,0V8Y49AVVUW2J35N8KY
ORD0000555,2022-11-13,2030-04-11,2074.4,4567.86,4487.38,59WFN7XTSU23BJKW10BS95PY8
ORD0000556,2021-06-23,2022-11-10,1954.3,2249.67,2018.78,SLKZ90WN
ORD0000557,2024-09-08,2027-10-25,4512.25,4668.04,4568.83,U688ZOZ5
ORD0000558,2028-06-26,2030-10-19,2373.18,4801.81,2754.4,ZSA8V3LGY0
ORD0000559,2030-12-04,2030-12-10,2149.52,3963.61,3272.22,6F0BUPK4F
ORD0000560,2030-09-03,2030-12-07,1914.45,3769.92,3380.05,96MK3XPL4MUISEBN3
ORD0000561,2025-02-23,2030-02-14,1300.73,4961.95,4217.82,6HVKP3EAC074YE0Q8H8
ORD0000562,2028-01-06,2030-09-16,216.23,4176.01,452.97,ZCXZ621HGJQHKX0VJP4NQGVE35PQVS
ORD0000563,2027-09-23,2030-04-02,2278.89,4182.47,3360.56,CIJ7SBOXXSTKT42SJIJSYQOB
ORD0000564,2029-07-17,2030-05-23,1137.14,1710.25,1144.06,67Z4KWJ6U7XY5K74
ORD0000565,2021-12-19,2026-03-23,2471.59,2507.58,2505.67,OTNOJRHMW53A7OM
ORD0000566,2024-01-29,2028-07-18,3354.8,4385.36,4335.92,ER988FD27PPQLPO3LCR9R
ORD0000567,2021-01-09,2029-03-31,3741.24,4786.88,3807.81,7TDNOP43G
ORD0000568,2026-01-08,2026-04-22,4420.04,4604.97,4537.27,4H2F4MG8N5T
ORD0000569,2026-05-20,2028-10-16,147.05,4326.12,613.12,M3AQ0R5LV646STQ8PVR
ORD0000570,2027-08-08,2029-05-01,2850.2,4195.81,3000.2,L5AU645KLE1TG2V8LMGONT6TU74GT
ORD0000571,2030-05-27,2030-10-20,3086.68,4372.22,3502.89,ZKKKU740ROQ
ORD0000572,2025-04-17,2028-09-11,4678.22,4797.53,4714.76,WU2T1Z0AZD0WI3RBMNQSXBU1YU99
ORD0000573,2028-04-15,2028-11-21,1077.32,3499.79,2143.46,GEPKU44CY5PRY
ORD0000574,2020-08-30,2027-11-01,597.06,2105.91,1408.66,SH4IEU0JJTM9F2PU8Q9
ORD0000575,2025-12-15,2029-10-27,4104.82,4124.38,4119.92,UX2NLU3
ORD0000576,2022-07-21,2026-04-15,2357.94,2883.67,2868.65,QBIH01Z5D7D6X
ORD0000577,2020-03-07,2020-07-16,2872.0,4914.43,4655.21,85SVEEF9H8K6F3M
ORD0000578,2028-06-06,2030-05-07,458.11,2415.42,1000.02,JVELV371BZSAYBAOU1J
ORD0000579,2022-11-26,2029-06-15,4292.32,4769.68,4448.23,MWJMJNTLGB8CI8WEUUO
ORD0000580,2027-05-19,2029-01-28,1123.16,1756.2,1750.5,NWBI2HYB2NYD
ORD0000581,2025-01-04,2027-03-28,2248.88,2814.6,2464.14,FL67HKNH
ORD0000582,2030-07-20,2030-12-21,2496.63,3393.81,3389.64,MNF6X4Q6H3BAY0ZGWX
ORD0000583,2030-08-09,2030-08-25,1618.91,3086.81,2863.41,OFY4BRUCJPLAI7
ORD0000584,2021-09-29,2027-01-05,787.08,3998.54,983.56,NSX0K0LL7JLXHKB5NTZXQUBBVB4CJ0
ORD0000585,2020-07-09,2029-01-26,2743.43,4094.0,3452.76,GAWOF0EH43
ORD0000586,2024-08-27,2030-09-03,4295.09,4605.54,4561.12,AT44QIU8XG45MIO6IJOFGZSGPOQLTV
ORD0000587,2027-12-20,2030-11-18,4872.39,4938.35,4937.53,IU1XJCYDMLAJC
ORD0000588,2029-05-14,2029-10-26,3994.38,4393.37,3999.05,4WMZ2N3Q82HR6VVLQV59
ORD0000589,2025-02-12,2028-12-15,3349.92,4609.38,3680.99,X1B8IGO3HH9SIWT219F6LZ6MJOBMW7
ORD0000590,2026-09-27,2029-11-22,3921.69,4848.96,4408.55,8X8O7KXKGKOJ81MRDZSY7043UITAEQ
ORD0000591,2027-12-11,2029-09-09,2823.21,3277.63,3156.51,ED0IJ4KPZK0ZMPWEORIZHJN2
ORD0000592,2021-08-06,2030-02-15,3393.97,3919.9,3728.86,T7G4O2TH83JEVRCYQH31K
ORD0000593,2029-10-29,2030-12-09,3577.83,4270.86,3779.58,GFXP510DGRRQ6V0QWFAG5
ORD0000594,2022-09-21,2025-03-15,2970.34,4170.04,3768.89,59Y7YCGG
ORD0000595,2026-06-15,2030-09-26,565.08,1623.32,1178.99,0ZCW237CZ1BNLBVGS0B3QWWWPR2
ORD0000596,2028-10-15,2030-01-27,334.22,3596.09,2404.88,KN99UZWL5FVW8OUTGFZU5LYMQ5WV2
ORD0000597,2030-01-17,2030-04-08,1871.17,4872.68,2839.94,MT69S98L
ORD0000598,2024-06-18,2025-04-25,3130.51,3501.83,3164.13,ZQJV8WZIYGSFUO2CP9JRB5OO
ORD0000599,2022-10-01,2027-09-08,4388.17,4784.57,4473.78,SPB42
ORD0000600,2024-08-24,2026-10-20,2825.98,3722.38,3586.04,ZYQXQ1XXPU8WEIUP8IG648U
ORD0000601,2021-03-05,2027-12-13,4055.54,4270.71,4130.49,9O3RD3251EKB929DW4JEWERQB51
ORD0000602,2027-11-24,2028-08-23,3845.39,4984.07,4090.44,T8TVO60J8UADWHEE70K
ORD0000603,2028-03-19,2030-12-17,1053.63,3427.47,2854.95,LB5HVFGZY0
ORD0000604,2024-04-10,2025-10-29,3512.43,4772.8,3743.06,WL1Q5FLQZMOWFV
ORD0000605,2025-01-24,2030-12-09,3783.9,4097.37,4059.53,9DXGKA
ORD0000606,2030-10-21,2030-10-22,4927.13,4927.47,4927.26,XELM5
ORD0000607,2022-01-14,2025-11-28,2722.55,2943.38,2873.42,XL2L6J2BC
ORD0000608,2030-06-27,2030-07-27,2734.19,4563.16,3304.22,GWL7KG5MJV39Y2
ORD0000609,2030-08-02,2030-12-21,670.27,953.71,740.06,P5MZCWD4G
ORD0000610,2029-07-04,2030-05-28,2647.23,4792.64,3855.09,87Z8MSUI2MS1Z1YF5B5GU94YT5S
ORD0000611,2028-08-23,2028-10-18,3451.86,4268.58,3485.86,T8LUD8B
ORD0000612,2020-07-12,2024-11-04,4837.16,4867.81,4866.71,167L6X
ORD0000613,2027-08-21,2028-11-02,3526.0,3671.41,3664.13,UEN5NACYNHSA
ORD0000614,2030-02-21,2030-08-09,1277.9,4941.94,4894.62,XZCJJPQ1TNR0
ORD0000615,2027-09-28,2030-01-22,150.11,1979.16,1691.33,5QAZC2IOEHH
ORD0000616,2021-10-12,2027-04-05,4520.86,4552.72,4537.97,QZS8SSQGHZ
ORD0000617,2029-03-24,2029-10-16,4439.44,4972.09,4734.93,MI7C44GHOCYLFEP1X2J2
ORD0000618,2026-09-11,2030-05-30,3868.72,4924.9,4678.59,NUCAJVQLW3M
ORD0000619,2030-02-09,2030-08-28,3256.26,3918.94,3883.7,EOLMV2B2EP7S9KJ9UDHE0
ORD0000620,2025-10-22,2029-04-10,2717.94,4362.12,3908.46,XCJGOAYADYHOC8E
ORD0000621,2020-03-22,2030-06-08,3279.43,4099.16,3747.9,SY2P5QW34J38XOJSL
ORD0000622,2030-10-19,2030-11-20,4840.11,4981.12,4892.01,1TJC3
ORD0000623,2024-08-07,2030-09-02,3582.36,4789.74,4774.63,WNZ00322Y
ORD0000624,2025-03-13,2028-11-07,1881.45,3956.45,2157.66,NPNMMX390XTNZJ4G82T0D
ORD0000625,2022-03-27,2028-06-02,1164.17,4577.77,3415.96,1L2BNYLRJZMJ0U3PI5U7C
ORD0000626,2027-08-01,2027-12-12,575.62,955.01,578.91,VFUWMJ
ORD0000627,2030-09-28,2030-10-06,1143.76,2543.34,2416.32,24VLSTG9KJK0H80K994RPHJ
ORD0000628,2030-03-13,2030-04-02,2280.03,2648.85,2420.53,4KBX2L2B5WVFXELIT
ORD0000629,2027-08-06,2028-06-07,2028.72,2358.45,2337.03,MUSFW5B0KXQM6R7B5UKDPTQ21V
ORD0000630,2020-06-14,2028-12-20,1436.9,3776.76,2979.83,9CIABTYM4YYCRYV
ORD0000631,2024-02-11,2028-11-14,4035.42,4428.19,4169.8,Q9M5SRF2FU6HBIGP
ORD0000632,2020-10-31,2021-07-24,967.83,1588.81,1465.52,FEAAVEJ3VGHDIMFLFFA1ONDFYU7M4
ORD0000633,2029-03-02,2030-07-22,1066.77,3448.17,1509.86,D2L6AFLMQJ8MHE
ORD0000634,2022-02-09,2025-09-17,1016.54,4029.18,1702.56,S06SN1QWP7AQSKEDE
ORD0000635,2025-07-16,2029-08-25,1786.69,1980.79,1933.36,F2AFUXEQU2W4X5T5U8
ORD0000636,2028-05-09,2029-12-31,1032.4,1709.09,1499.9,33UZ332JJY0BIUYJZX
ORD0000637,2020-02-27,2029-04-28,2228.47,4062.59,2545.37,LNGBZ4JRVMB5ZKT9ROM5511
ORD0000638,2030-08-16,2030-12-18,4272.83,4977.53,4314.94,EU4SJP75
ORD0000639,2029-01-04,2030-05-21,1160.38,1210.17,1175.72,VT1HI7SVXI
ORD0000640,2024-02-22,2029-06-14,2870.11,3004.56,2930.22,PNUOU4R9VVMIUOPP54
ORD0000641,2029-12-26,2030-09-13,195.05,4426.9,1820.69,UF753RE2Y
ORD0000642,2028-09-19,2030-11-16,1046.59,2138.56,1202.83,D4POAUW49JRU5U8MMHSDM76SPY1AT
ORD0000643,2022-12-05,2026-03-31,1100.78,1199.37,1165.02,0FX3J2Y9K2UGR3RM3SKIUBHDU94XJ
ORD0000644,2023-07-15,2027-09-28,4175.84,4629.23,4460.97,UZLUCSUC6DI5EEIJG7KPFXWVF
ORD0000645,2024-08-17,2025-05-28,1783.51,3367.49,2646.96,0ZJ9FN2KHQOPD9BDO4CCO
ORD0000646,2028-07-03,2028-12-06,1240.06,4828.63,1734.11,UYZB6S5B09ECMCN
ORD0000647,2022-07-29,2022-08-27,2955.42,3669.76,3013.02,6KZNJ8ASR9X6YKMQ
ORD0000648,2023-10-02,2026-09-02,1059.28,2606.53,2065.71,B26ZNLHCYGNMTNTX3DO
ORD0000649,2026-05-10,2027-10-08,4462.01,4578.65,4464.79,NLVN5
ORD0000650,2030-08-14,2030-11-05,3627.72,4256.07,3873.25,K549SPEGABDARAT2YKGDXNM1XER0B
ORD0000651,2023-05-03,2024-09-05,3875.17,4214.93,3964.43,NHB4LAHFP39RRB4EJNEZYBC5130LAC
ORD0000652,2027-05-13,2028-12-08,408.75,3668.09,2751.79,RBRMP2AC195
ORD0000653,2028-11-17,2030-12-17,1234.45,1412.54,1299.28,X348KXX98JUW0LZX3WSJ580X
ORD0000654,2030-10-12,2030-12-28,2215.39,2920.45,2312.44,328KCV6JV8KINZF0
ORD0000655,2029-11-16,2030-07-30,648.21,3015.57,1878.22,AQ9KOV5HUX9Z7ZOW0GO3JMA
ORD0000656,2030-01-06,2030-09-21,3988.61,4797.66,4389.25,TPZTN8G
ORD0000657,2030-09-02,2030-09-05,4091.02,4105.76,4095.38,LEEQ2H1WZAT
ORD0000658,2023-11-06,2026-03-08,1999.96,2911.33,2564.33,C5C5UWBQ4Y8G1W5BYC5F
ORD0000659,2025-04-29,2026-05-11,1335.57,1639.59,1555.77,G3YVP4CUT92N0GAIB62E6L3RY8D
ORD0000660,2022-11-03,2030-09-01,2969.74,4018.85,3152.2,SKCSV1HJEM45PAYLYCT
ORD0000661,2022-01-18,2029-09-15,1194.77,3415.39,2290.32,2HGKIIB25X1B7X8G04CR191EEFQ
ORD0000662,2029-11-04,2030-05-06,4748.44,4867.84,4808.99,IHBKFLM28X9Q
ORD0000663,2025-05-11,2027-06-09,427.41,3089.21,735.78,OMJTIZ
ORD0000664,2020-02-15,2025-11-04,1922.11,4347.76,2195.61,R7ATIUP4NM444NGLY98EJI6JE4
ORD0000665,2025-10-03,2026-02-28,4950.35,4978.46,4957.3,0XOQ0D1CUZBMXZ2OI460KP7S5E1B0
ORD0000666,2020-09-28,2028-08-22,2852.26,4767.29,3131.02,CXRZR3VT8UT465Y9I4VF5V87E
ORD0000667,2022-10-27,2025-11-11,3182.69,4772.38,4127.66,UUPMWTMV70RQ
ORD0000668,2026-09-14,2030-05-25,2176.86,2708.61,2502.85,ISMX89UN37LHSPNVL5XPZ4R38VJQEQ
ORD0000669,2021-05-24,2030-07-06,4835.92,4926.28,4871.44,MQ539R6
ORD0000670,2026-05-13,2027-11-08,2160.42,2305.22,2222.35,G41YUHILHXDCERG98RIG
ORD0000671,2030-05-19,2030-09-04,3740.81,3998.81,3970.77,DAHVRS1POOR9WPJB9UOKYN8
ORD0000672,2026-11-29,2027-10-23,185.46,624.44,510.51,5HGP0OP3KLORG
ORD0000673,2020-01-13,2023-06-29,1269.98,2893.26,2667.45,2NOGF022JYYB8RN51
ORD0000674,2028-11-08,2029-10-24,4388.22,4585.26,4486.55,Y2NXJEYKZNNUWZRPSOY4BPE2
ORD0000675,2027-12-30,2030-03-05,4020.49,4580.43,4221.8,5121F
ORD0000676,2024-11-26,2027-06-20,1349.14,2331.67,2244.81,4KKO77MCYXDOF
ORD0000677,2027-12-06,2028-06-12,4587.66,4841.43,4727.95,F7Q2JSJ1RLO0T
ORD0000678,2021-11-13,2024-06-19,2650.49,4698.82,3922.39,LS941KPBMEEGRL8H39XLJ8L
ORD0000679,2022-10-03,2026-05-28,3955.85,4849.02,4640.33,B66DZIKD4JIPXR3P3LHPK
ORD0000680,2027-03-06,2027-05-31,3069.45,3198.94,3118.32,S375Z
ORD0000681,2026-03-04,2028-06-08,2753.2,4750.14,3685.01,7WZQ70K65ICNEXTH0YYTXBU5M
ORD0000682,2028-05-31,2029-08-19,178.6,3915.53,2982.6,ITZPJBO2Q5Z33XN3I0D
ORD0000683,2022-10-02,2029-12-05,4743.85,4980.21,4813.68,W3Y1ES
ORD0000684,2023-12-24,2030-03-01,4123.36,4541.61,4514.0,EWVMT6KAGJ9RDB6N7XB2
ORD0000685,2024-07-10,2029-09-07,1736.8,2868.89,2106.48,D7H2516C96EJYV2R
ORD0000686,2021-08-12,2023-10-25,796.84,1188.53,947.21,OCCTAIM0M0J19QNAE
ORD0000687,2021-10-31,2024-10-22,4308.32,4811.34,4704.2,3K5HF3VX4Q99
ORD0000688,2029-12-21,2030-06-08,4516.5,4821.84,4616.2,7RPOB14RV
ORD0000689,2030-07-16,2030-11-20,2593.29,4934.44,4914.1,TQGJ9O
ORD0000690,2029-06-21,2030-03-02,3939.03,4431.69,4014.53,86X0Z0VT
ORD0000691,2020-11-28,2027-11-24,1288.22,3074.23,2946.37,UD1Z1J0
ORD0000692,2025-04-22,2029-01-18,4893.96,4993.38,4905.71,55ZNZ1PSPKVK
ORD0000693,2026-09-15,2028-10-25,1703.0,4516.0,1986.16,AJ815FJ
ORD0000694,2020-07-29,2022-07-26,110.23,270.05,156.81,WFCKTVGCFCAMKZ5G
ORD0000695,2022-12-30,2029-11-23,3007.51,4674.92,3127.04,SIE3QK6G5OSCZVK42W6TSZ0P
ORD0000696,2028-11-27,2029-10-09,4924.53,4974.81,4935.12,JJCFDHJG2IJESVUP410
ORD0000697,2021-05-17,2028-11-13,4656.38,4980.27,4835.21,TN4CXKZMWEDCQYL53ZU2IU1
ORD0000698,2027-05-20,2030-07-23,1642.46,4557.25,2178.67,KQ0F5VJCIP65RML0CAXVXVAG46MNJV
ORD0000699,2027-08-18,2030-06-17,3327.46,3784.81,3506.14,M1C39S83CSVB0E403OUO2
ORD0000700,2022-12-20,2030-04-12,1571.38,4493.13,3957.68,QZQA7OCO2PZA1DER880B6TD5N8
ORD0000701,2027-06-01,2028-01-24,2806.56,4682.46,4542.95,9VL8MA1FVP4BGIQKS
ORD0000702,2027-07-14,2028-06-09,1359.75,4657.65,2032.83,XGST89EEJH
ORD0000703,2029-07-26,2030-03-28,4691.8,4712.14,4707.47,RLH2VH6836H4RFWFWLYM8QBFEKJVK
ORD0000704,2025-11-08,2028-11-07,4094.57,4270.38,4268.82,WBVY1G6ZNKM4EO593YUXMCC2MAWBX
ORD0000705,2027-04-11,2027-04-26,1759.76,4901.44,4467.91,IG79HI4
ORD0000706,2025-07-17,2028-08-19,2812.57,4400.43,3353.56,CUPT81SCGDTIQYJRV0E7XE5T
ORD0000707,2028-04-13,2028-05-06,1569.12,1658.83,1594.7,FI7GXHGQVU
ORD0000708,2029-12-17,2030-10-08,706.26,1617.87,1435.89,DRT98F98T9TG
ORD0000709,2030-01-15,2030-02-04,2077.88,2989.27,2878.05,VRDIEGA
ORD0000710,2021-03-13,2021-09-03,4467.87,4717.56,4558.04,GQK9PFVKLGB4NIK6P0A7RM
ORD0000711,2025-07-10,2025-11-08,2783.06,3735.73,3367.29,M7SWIZ0SRPH0Q5AHZ
ORD0000712,2026-08-16,2028-01-16,1036.71,3776.53,2616.53,HPICOPCEZINRHANHA0GVN2JJH
ORD0000713,2029-09-28,2030-04-26,1906.91,3078.34,2514.73,2MJNYWMP55R1D
ORD0000714,2022-10-29,2028-01-09,114.98,889.77,720.4,37SN0H
ORD0000715,2029-11-18,2030-04-12,1507.33,2482.93,1923.08,47E3W
ORD0000716,2023-05-26,2028-06-08,3256.83,3607.07,3559.38,YRK4O2IBP5YO96JHRX7Q
ORD0000717,2027-09-26,2030-08-18,584.29,4114.48,3219.23,EGPSQ
ORD0000718,2029-01-29,2030-12-14,1297.04,4745.87,4248.72,7L57AJBU90VA4MLGT1QRMZW
ORD0000719,2021-01-28,2028-01-30,1961.62,2557.96,2107.65,VW4P8V
ORD0000720,2025-07-12,2030-11-23,1215.13,3343.87,2683.38,IO0CN308
ORD0000721,2028-04-13,2030-03-11,455.76,4953.53,2923.09,IONNXGCQA0HR2NFVPHFQ8PC4R8K
ORD0000722,2027-05-16,2027-05-29,3810.9,4912.28,4350.08,0VGF6ORA1WW
ORD0000723,2028-06-12,2030-05-25,2316.54,2757.42,2642.31,BRMLKOCLMNMIS3D2OICHNXT1J
ORD0000724,2027-09-18,2028-08-08,410.01,2584.43,426.59,C8L0GFKNEJ0G1OKR
ORD0000725,2028-01-02,2030-12-24,2649.28,4882.39,4730.66,V2K8N21L2RUQNBMZSY83FHI
ORD0000726,2030-02-06,2030-11-06,363.58,4766.15,861.8,ZID7L8OIPD68EP89FV78
ORD0000727,2021-01-18,2024-10-09,1372.33,3363.59,3021.31,15NIOF
ORD0000728,2025-10-22,2028-04-14,824.33,1122.62,1039.37,FU3KRVBCABBBFUKFFM4G28
ORD0000729,2027-04-06,2030-10-18,1920.54,4225.43,3314.7,JWUYH6SSQKF8J84S57EJLS6CUY4C
ORD0000730,2025-09-08,2025-10-31,2229.98,2352.27,2235.95,QPYWVFX7R7JZYHP0JR6OUXDXTK
ORD0000731,2028-10-20,2030-11-06,2926.44,3013.27,2988.46,4D0NP093WB7LIEDRDHZQ7H97A
ORD0000732,2022-12-07,2025-10-31,3165.33,4930.56,4301.75,45P7MYM7EZRPJEJZSK7T0T
ORD0000733,2021-10-11,2026-06-26,201.48,3831.46,675.23,71NGTQF3CYSYKWXSCLZOXV8LSMBF
ORD0000734,2025-04-08,2029-11-17,1948.63,4365.6,4034.68,76BOGXP967LRVI3DVCSDS
ORD0000735,2022-09-05,2025-02-06,1102.74,1917.02,1725.7,M7QUHZOJGFG373H8
ORD0000736,2020-07-16,2022-10-07,3071.64,3536.56,3114.14,M5NIZUOC0CEF65UYG36097AALN
ORD0000737,2029-03-14,2029-04-13,230.19,3025.73,1165.55,H9I7APYV45QSH0ANZX
ORD0000738,2026-11-02,2027-08-03,3981.2,4883.74,4050.02,EH7SG8SOOZ74VBI0MKKN6JEP
ORD0000739,2025-01-22,2028-11-05,1447.6,2933.46,1584.63,SI780C
ORD0000740,2029-04-20,2029-05-11,1897.5,4311.3,2712.14,Z11C7GHI1BCMD7NXYZFB
ORD0000741,2024-05-01,2029-06-10,854.56,1155.85,1137.87,GLNQVWD169L
ORD0000742,2024-11-21,2030-05-02,2903.0,4216.52,3540.41,9JN7QSCHPT9A72MVTP497I0CNOXHD
ORD0000743,2021-02-23,2026-03-18,3368.43,4496.02,3388.79,6XESSL
ORD0000744,2030-06-26,2030-10-19,177.29,4960.91,2965.66,Z0YS93F7SJ
ORD0000745,2026-01-01,2029-04-01,3939.3,4346.71,4327.13,JVGSB6TMLMGL
ORD0000746,2029-05-30,2030-01-13,3923.64,4240.55,3968.42,Z9D0B94JZH30B2LNT9
ORD0000747,2030-07-29,2030-09-25,4973.99,4987.52,4976.97,XP7I9BSAW0HJ1VB9JZW8J1RF9Y
ORD0000748,2026-06-04,2028-09-14,1953.65,3873.93,3726.95,A941GJM7UVH
ORD0000749,2022-10-28,2025-10-25,4232.21,4538.31,4277.8,T6RCBK4OAA61ZYEDHY6MEFM
ORD0000750,2029-02-17,2029-03-15,3098.26,3189.38,3104.29,DRFSEUD30L7M20JDXORRB
ORD0000751,2030-01-16,2030-08-30,2526.82,4007.85,3105.51,2IZ0II
ORD0000752,2023-11-12,2024-11-23,195.37,3778.97,1958.84,4YDKEQBZ78QEMMM3OFIUWKMWZ
ORD0000753,2021-03-21,2022-02-08,2389.24,3601.3,2637.61,GFKAYHO1P6
ORD0000754,2030-12-26,2030-12-27,3381.2,4138.36,3794.69,YHMN2E8STQDKUDJZ
ORD0000755,2023-04-19,2024-05-10,2600.32,3634.97,2894.95,P2NQGZ
ORD0000756,2025-04-10,2026-11-11,2717.49,4783.26,4248.05,6KLEAKF58LGMQ70K8V52
ORD0000757,2022-08-15,2025-03-20,3813.6,4851.38,4373.34,6L8U0BVO
ORD0000758,2026-06-02,2030-07-24,3776.33,3804.37,3798.36,81ZH34DZ5PZ7JAXAY8JFKLO
ORD0000759,2027-01-21,2030-11-01,1811.59,2319.24,2315.26,XAV82GQZJE7LEIUZ3C98RP18S8
ORD0000760,2029-09-25,2029-12-15,179.21,790.84,741.04,CO81Q6SITV69EFS
ORD0000761,2023-11-21,2030-01-03,2314.13,3677.3,3626.09,C2FWLP8Z2Y4M8LB2RYEE3585Y8J16
ORD0000762,2025-07-29,2026-06-09,3620.84,4775.26,3770.32,M5C8U7AZLPXDRBXYYV3CB
ORD0000763,2027-07-19,2029-02-10,711.64,4570.16,1390.38,VXRQL7Z3ZMIWSLPI8RZOM8GVZKQF
ORD0000764,2027-09-04,2029-07-06,3434.59,3726.7,3657.03,4LVYKKZOOV7XGO6G9ZXXB57QY9UB
ORD0000765,2026-11-03,2029-07-28,1670.16,4244.14,2409.68,OAMTH6EH44KDM
ORD0000766,2025-11-06,2027-09-20,4181.82,4657.98,4309.97,FXNZTF
ORD0000767,2023-08-25,2024-11-07,1538.88,2669.86,1909.58,NLXN047G
ORD0000768,2022-09-02,2027-09-08,4014.14,4853.66,4052.58,RJGSFCWL3Y7H749DI4ARXIP6
ORD0000769,2025-11-27,2030-03-16,2833.24,3587.96,2956.1,V910DU602
ORD0000770,2026-01-16,2027-09-19,2266.79,4624.44,2592.66,V6VR8V1XUSL6ITHF1VBIACCJTXO
ORD0000771,2026-07-29,2027-11-16,3271.97,3397.68,3301.69,HUUENAUV4C7N19LGSTS77YY5J
ORD0000772,2025-08-08,2029-06-21,4819.17,4998.28,4858.95,2S0JAIX6KXSNE7NL8GI
ORD0000773,2022-02-18,2023-07-20,4198.06,4358.59,4221.05,ATFDYAF7P0Q5KN93WB8K4Z7F3
ORD0000774,2021-12-25,2025-11-27,3955.92,4457.16,4116.74,X9R4IYJCUJF63Y9PGZD9L2H4LE3N
ORD0000775,2022-03-23,2030-04-07,2270.2,4258.32,4110.79,LBULLJN0KG1UETP99JPKUXP8N
ORD0000776,2023-08-04,2027-01-16,2824.13,3404.6,2895.04,35OKZSPBVQQ5HL22ALL2EKDVP375
ORD0000777,2028-01-23,2030-10-23,651.31,3729.83,3168.0,97PIJBGIX
ORD0000778,2024-06-14,2025-01-22,3673.1,4400.21,3799.08,Q95376
ORD0000779,2025-09-03,2028-02-17,4331.75,4565.18,4380.91,X6WLP8ZDCMBRTPYFUH3EWKNFBJKW
ORD0000780,2027-06-12,2029-02-21,217.75,1168.65,481.32,6MDMA04FN5FHJZDJJHNKH303IDHF
ORD0000781,2021-04-19,2025-10-24,652.28,1106.64,1067.24,HC2IV7
ORD0000782,2028-07-09,2029-03-20,2244.42,2789.89,2584.23,NCSM1YVN8AL3T7GJSLGFSB9Z7IVA
ORD0000783,2026-06-19,2027-03-21,3358.13,3604.62,3428.8,BMXWYEANW
ORD0000784,2021-06-09,2027-12-24,3918.17,4455.36,3927.35,O3HJRM1W
