ORDER_ID,AMOUNT,CUSTOMER_ID
ORD0005102,3744,CUS0000001
ORD0005103,3075,CUS0000001
ORD0005104,4908,CUS0000007
ORD0005105,4367,CUS0000007
ORD0005106,3788,CUS0000001
ORD0005107,3491,CUS0000010
ORD0005108,1470,CUS0000002
ORD0005109,1606,CUS0000001
ORD0005110,289,CUS0000002
ORD0005111,1124,CUS0000001
ORD0005112,2022,CUS0000001
ORD0005113,2161,CUS0000001
ORD0005114,755,CUS0000009
ORD0005115,1825,CUS0000002
ORD0005116,1467,CUS0000001
ORD0005117,3352,CUS0000001
ORD0005118,943,CUS0000001
ORD0005119,882,CUS0000001
ORD0005120,622,CUS0000001
ORD0005121,3976,CUS0000004
ORD0005122,4592,CUS0000001
ORD0005123,540,CUS0000005
ORD0005124,315,CUS0000001
ORD0005125,3352,CUS0000002
ORD0005126,4392,CUS0000001
ORD0005127,781,CUS0000004
ORD0005128,951,CUS0000007
ORD0005129,2250,CUS0000003
ORD0005130,1372,CUS0000001
ORD0005131,790,CUS0000006
ORD0005132,3293,CUS0000002
ORD0005133,2634,CUS0000001
ORD0005134,1978,CUS0000001
ORD0005135,2126,CUS0000002
ORD0005136,2427,CUS0000001
ORD0005137,3730,CUS0000001
ORD0005138,1135,CUS0000001
ORD0005139,1175,CUS0000002
ORD0005140,4415,CUS0000002
ORD0005141,1497,CUS0000001
ORD0005142,334,CUS0000002
ORD0005143,387,CUS0000005
ORD0005144,3023,CUS0000001
ORD0005145,2764,CUS0000002
ORD0005146,4000,CUS0000001
ORD0005147,3927,CUS0000001
ORD0005148,4528,CUS0000004
ORD0005149,2331,CUS0000004
ORD0005150,4593,CUS0000001
ORD0005151,3744,CUS0000002
ORD0005152,1206,CUS0000008
ORD0005153,4517,CUS0000001
ORD0005154,1550,CUS0000003
ORD0005155,4940,CUS0000009
ORD0005156,4995,CUS0000001
ORD0005157,3840,CUS0000001
ORD0005158,4720,CUS0000001
ORD0005159,3663,CUS0000005
ORD0005160,4388,CUS0000001
ORD0005161,4472,CUS0000001
ORD0005162,2636,CUS0000001
ORD0005163,2944,CUS0000001
ORD0005164,4045,CUS0000001
ORD0005165,4520,CUS0000001
ORD0005166,1960,CUS0000001
ORD0005167,833,CUS0000001
ORD0005168,3719,CUS0000002
ORD0005169,2622,CUS0000002
ORD0005170,3096,CUS0000001
ORD0005171,3476,CUS0000001
ORD0005172,2228,CUS0000001
ORD0005173,1375,CUS0000001
ORD0005174,2586,CUS0000003
ORD0005175,186,CUS0000001
ORD0005176,100,CUS0000003
ORD0005177,4387,CUS0000001
ORD0005178,1216,CUS0000002
ORD0005179,2917,CUS0000001
ORD0005180,2449,CUS0000002
ORD0005181,3943,CUS0000001
ORD0005182,4483,CUS0000005
ORD0005183,168,CUS0000001
ORD0005184,4129,CUS0000004
ORD0005185,4008,CUS0000002
ORD0005186,2554,CUS0000001
ORD0005187,174,CUS0000001
ORD0005188,3626,CUS0000002
ORD0005189,2499,CUS0000005
ORD0005190,4990,CUS0000002
ORD0005191,1994,CUS0000001
ORD0005192,159,CUS0000003
ORD0005193,4590,CUS0000002
ORD0005194,3160,CUS0000003
ORD0005195,1644,CUS0000001
ORD0005196,3472,CUS0000004
ORD0005197,4692,CUS0000001
ORD0005198,3680,CUS0000001
ORD0005199,3333,CUS0000001
ORD0005200,2147,CUS0000001
ORD0005201,1437,CUS0000001
ORD0005202,3292,CUS0000001
ORD0005203,3199,CUS0000002
ORD0005204,1907,CUS0000001
ORD0005205,2254,CUS0000001
ORD0005206,748,CUS0000007
ORD0005207,3558,CUS0000001
ORD0005208,2062,CUS0000003
ORD0005209,4332,CUS0000001
ORD0005210,2327,CUS0000004
ORD0005211,2432,CUS0000001
ORD0005212,4457,CUS0000001
ORD0005213,2302,CUS0000001
ORD0005214,3482,CUS0000001
ORD0005215,1640,CUS0000003
ORD0005216,660,CUS0000006
ORD0005217,1594,CUS0000001
ORD0005218,1219,CUS0000001
ORD0005219,2472,CUS0000001
ORD0005220,1004,CUS0000001
ORD0005221,3830,CUS0000010
ORD0005222,3809,CUS0000001
ORD0005223,2329,CUS0000001
ORD0005224,4130,CUS0000005
ORD0005225,1638,CUS0000002
ORD0005226,2726,CUS0000002
ORD0005227,258,CUS0000004
ORD0005228,1346,CUS0000005
ORD0005229,506,CUS0000009
ORD0005230,4482,CUS0000001
ORD0005231,281,CUS0000003
ORD0005232,1623,CUS0000001
ORD0005233,937,CUS0000006
ORD0005234,2411,CUS0000001
ORD0005235,2305,CUS0000003
ORD0005236,1124,CUS0000001
ORD0005237,3691,CUS0000001
ORD0005238,167,CUS0000007
ORD0005239,2007,CUS0000001
ORD0005240,838,CUS0000001
ORD0005241,1334,CUS0000005
ORD0005242,220,CUS0000001
ORD0005243,4143,CUS0000006
ORD0005244,1879,CUS0000001
ORD0005245,2900,CUS0000001
ORD0005246,3542,CUS0000002
ORD0005247,2652,CUS0000001
ORD0005248,4182,CUS0000001
ORD0005249,3142,CUS0000001
ORD0005250,3898,CUS0000002
ORD0005251,359,CUS0000004
ORD0005252,2805,CUS0000008
ORD0005253,757,CUS0000007
ORD0005254,1296,CUS0000001
ORD0005255,559,CUS0000002
ORD0005256,2283,CUS0000007
ORD0005257,3314,CUS0000006
ORD0005258,684,CUS0000001
ORD0005259,4549,CUS0000004
ORD0005260,3951,CUS0000001
ORD0005261,1587,CUS0000003
ORD0005262,1674,CUS0000001
ORD0005263,2148,CUS0000001
ORD0005264,3225,CUS0000004
ORD0005265,203,CUS0000001
ORD0005266,1099,CUS0000001
ORD0005267,2139,CUS0000001
ORD0005268,3252,CUS0000003
ORD0005269,3728,CUS0000003
ORD0005270,2124,CUS0000001
ORD0005271,374,CUS0000007
ORD0005272,1731,CUS0000001
ORD0005273,3875,CUS0000001
ORD0005274,869,CUS0000005
ORD0005275,4369,CUS0000003
ORD0005276,1807,CUS0000002
ORD0005277,3973,CUS0000001
ORD0005278,3287,CUS0000002
ORD0005279,2656,CUS0000001
ORD0005280,2746,CUS0000001
ORD0005281,1399,CUS0000001
ORD0005282,445,CUS0000001
ORD0005283,4602,CUS0000001
ORD0005284,4367,CUS0000005
ORD0005285,1100,CUS0000004
ORD0005286,2175,CUS0000002
ORD0005287,4042,CUS0000001
ORD0005288,2547,CUS0000001
ORD0005289,1727,CUS0000001
ORD0005290,3052,CUS0000001
ORD0005291,526,CUS0000001
ORD0005292,1884,CUS0000002
ORD0005293,1025,CUS0000003
ORD0005294,2033,CUS0000001
ORD0005295,3656,CUS0000001
ORD0005296,2758,CUS0000001
ORD0005297,223,CUS0000001
ORD0005298,1471,CUS0000004
ORD0005299,2361,CUS0000002
ORD0005300,4889,CUS0000001
ORD0005301,1080,CUS0000002
ORD0005302,3342,CUS0000001
ORD0005303,2091,CUS0000002
ORD0005304,173,CUS0000008
ORD0005305,444,CUS0000007
ORD0005306,4860,CUS0000001
ORD0005307,3993,CUS0000002
ORD0005308,4984,CUS0000003
ORD0005309,1369,CUS0000003
ORD0005310,3142,CUS0000003
ORD0005311,833,CUS0000002
ORD0005312,2137,CUS0000001
ORD0005313,1391,CUS0000002
ORD0005314,4195,CUS0000001
ORD0005315,848,CUS0000004
ORD0005316,2872,CUS0000001
ORD0005317,591,CUS0000002
ORD0005318,589,CUS0000001
ORD0005319,3012,CUS0000001
ORD0005320,1360,CUS0000002
ORD0005321,4493,CUS0000001
ORD0005322,979,CUS0000001
ORD0005323,1130,CUS0000001
ORD0005324,4096,CUS0000001
ORD0005325,2006,CUS0000001
ORD0005326,2694,CUS0000001
ORD0005327,4674,CUS0000001
ORD0005328,2945,CUS0000002
ORD0005329,3693,CUS0000001
ORD0005330,1680,CUS0000005
ORD0005331,274,CUS0000004
ORD0005332,3194,CUS0000003
ORD0005333,3034,CUS0000002
ORD0005334,1203,CUS0000001
ORD0005335,2153,CUS0000001
ORD0005336,423,CUS0000001
ORD0005337,4075,CUS0000001
ORD0005338,3684,CUS0000001
ORD0005339,4679,CUS0000001
ORD0005340,2514,CUS0000001
ORD0005341,4546,CUS0000001
ORD0005342,4114,CUS0000006
ORD0005343,1654,CUS0000001
ORD0005344,4742,CUS0000001
ORD0005345,1628,CUS0000001
ORD0005346,4553,CUS0000008
ORD0005347,2948,CUS0000006
ORD0005348,2751,CUS0000007
ORD0005349,3937,CUS0000001
ORD0005350,2355,CUS0000001
ORD0005351,4642,CUS0000001
ORD0005352,1413,CUS0000001
ORD0005353,664,CUS0000002
ORD0005354,4451,CUS0000001
ORD0005355,1369,CUS0000002
ORD0005356,3781,CUS0000001
ORD0005357,2522,CUS0000002
ORD0005358,2257,CUS0000001
ORD0005359,4536,CUS0000007
ORD0005360,3107,CUS0000005
ORD0005361,3819,CUS0000001
ORD0005362,105,CUS0000001
ORD0005363,4244,CUS0000001
ORD0005364,3205,CUS0000007
ORD0005365,1619,CUS0000001
ORD0005366,253,CUS0000010
ORD0005367,3082,CUS0000001
ORD0005368,2056,CUS0000003
ORD0005369,2727,CUS0000001
ORD0005370,618,CUS0000001
ORD0005371,4515,CUS0000001
ORD0005372,3274,CUS0000002
ORD0005373,1655,CUS0000001
ORD0005374,4393,CUS0000001
ORD0005375,4175,CUS0000004
ORD0005376,4617,CUS0000001
ORD0005377,1362,CUS0000002
ORD0005378,2419,CUS0000001
ORD0005379,2742,CUS0000001
ORD0005380,3457,CUS0000002
ORD0005381,2738,CUS0000001
ORD0005382,1004,CUS0000001
ORD0005383,888,CUS0000001
ORD0005384,4386,CUS0000003
ORD0005385,646,CUS0000001
ORD0005386,458,CUS0000004
ORD0005387,1163,CUS0000003
ORD0005388,1563,CUS0000002
ORD0005389,356,CUS0000001
ORD0005390,1755,CUS0000009
ORD0005391,976,CUS0000007
ORD0005392,4076,CUS0000001
ORD0005393,1669,CUS0000002
ORD0005394,908,CUS0000001
ORD0005395,360,CUS0000003
ORD0005396,4777,CUS0000001
ORD0005397,3283,CUS0000001
ORD0005398,4113,CUS0000006
ORD0005399,4407,CUS0000001
ORD0005400,4935,CUS0000001
ORD0005401,2196,CUS0000001
ORD0005402,502,CUS0000001
ORD0005403,3101,CUS0000001
ORD0005404,1908,CUS0000008
ORD0005405,680,CUS0000001
ORD0005406,207,CUS0000002
ORD0005407,1809,CUS0000001
ORD0005408,4125,CUS0000004
ORD0005409,755,CUS0000001
ORD0005410,3934,CUS0000002
ORD0005411,597,CUS0000001
ORD0005412,3056,CUS0000006
ORD0005413,4671,CUS0000001
ORD0005414,3507,CUS0000001
ORD0005415,3123,CUS0000005
ORD0005416,577,CUS0000001
ORD0005417,2277,CUS0000001
ORD0005418,4433,CUS0000001
ORD0005419,433,CUS0000001
ORD0005420,676,CUS0000009
ORD0005421,2589,CUS0000007
ORD0005422,738,CUS0000001
ORD0005423,1868,CUS0000001
ORD0005424,4355,CUS0000001
ORD0005425,895,CUS0000006
ORD0005426,929,CUS0000002
ORD0005427,1992,CUS0000009
ORD0005428,4455,CUS0000005
ORD0005429,3256,CUS0000008
ORD0005430,1652,CUS0000001
ORD0005431,1682,CUS0000002
ORD0005432,4410,CUS0000006
ORD0005433,2137,CUS0000004
ORD0005434,4769,CUS0000001
ORD0005435,1565,CUS0000002
ORD0005436,4674,CUS0000002
ORD0005437,4672,CUS0000002
ORD0005438,3501,CUS0000004
ORD0005439,964,CUS0000002
ORD0005440,4823,CUS0000003
ORD0005441,3032,CUS0000004
ORD0005442,3857,CUS0000004
ORD0005443,3598,CUS0000001
ORD0005444,952,CUS0000004
ORD0005445,1466,CUS0000001
ORD0005446,1577,CUS0000001
ORD0005447,4605,CUS0000007
ORD0005448,3389,CUS0000001
ORD0005449,4234,CUS0000009
ORD0005450,2864,CUS0000010
ORD0005451,1395,CUS0000001
ORD0005452,4473,CUS0000002
ORD0005453,3729,CUS0000004
ORD0005454,2986,CUS0000001
ORD0005455,2681,CUS0000004
ORD0005456,4606,CUS0000002
ORD0005457,2759,CUS0000005
ORD0005458,3145,CUS0000001
ORD0005459,3477,CUS0000008
ORD0005460,3627,CUS0000001
ORD0005461,2749,CUS0000001
ORD0005462,2071,CUS0000001
ORD0005463,4713,CUS0000002
ORD0005464,4569,CUS0000001
ORD0005465,1852,CUS0000003
ORD0005466,3172,CUS0000001
ORD0005467,4607,CUS0000001
ORD0005468,2181,CUS0000001
ORD0005469,3049,CUS0000001
ORD0005470,3806,CUS0000001
ORD0005471,3765,CUS0000007
ORD0005472,3352,CUS0000001
ORD0005473,101,CUS0000001
ORD0005474,383,CUS0000006
ORD0005475,2430,CUS0000001
ORD0005476,4980,CUS0000004
ORD0005477,233,CUS0000001
ORD0005478,4340,CUS0000001
ORD0005479,1206,CUS0000001
ORD0005480,2572,CUS0000007
ORD0005481,153,CUS0000001
ORD0005482,2560,CUS0000001
ORD0005483,1917,CUS0000005
ORD0005484,1859,CUS0000001
ORD0005485,2679,CUS0000008
ORD0005486,277,CUS0000002
ORD0005487,2360,CUS0000001
ORD0005488,4635,CUS0000005
ORD0005489,4288,CUS0000001
ORD0005490,4657,CUS0000002
ORD0005491,4774,CUS0000001
ORD0005492,4782,CUS0000001
ORD0005493,1367,CUS0000001
ORD0005494,872,CUS0000001
ORD0005495,409,CUS0000001
ORD0005496,3871,CUS0000001
ORD0005497,3013,CUS0000004
ORD0005498,1378,CUS0000001
ORD0005499,1233,CUS0000002
ORD0005500,2270,CUS0000001
ORD0005501,3107,CUS0000001
ORD0005502,4869,CUS0000009
ORD0005503,2146,CUS0000004
ORD0005504,2008,CUS0000002
ORD0005505,2199,CUS0000010
ORD0005506,2560,CUS0000001
ORD0005507,852,CUS0000001
ORD0005508,4773,CUS0000001
ORD0005509,3375,CUS0000009
ORD0005510,4761,CUS0000001
ORD0005511,1881,CUS0000003
ORD0005512,732,CUS0000004
ORD0005513,2759,CUS0000001
ORD0005514,4052,CUS0000002
ORD0005515,1516,CUS0000001
ORD0005516,4099,CUS0000006
ORD0005517,4820,CUS0000001
ORD0005518,881,CUS0000001
ORD0005519,4976,CUS0000002
ORD0005520,2560,CUS0000010
ORD0005521,406,CUS0000002
ORD0005522,4820,CUS0000004
ORD0005523,3225,CUS0000001
ORD0005524,742,CUS0000001
ORD0005525,558,CUS0000001
ORD0005526,2839,CUS0000010
ORD0005527,2950,CUS0000001
ORD0005528,3657,CUS0000002
ORD0005529,3512,CUS0000002
ORD0005530,1087,CUS0000002
ORD0005531,1957,CUS0000004
ORD0005532,193,CUS0000001
ORD0005533,3233,CUS0000001
ORD0005534,543,CUS0000002
ORD0005535,2596,CUS0000001
ORD0005536,4395,CUS0000002
ORD0005537,437,CUS0000003
ORD0005538,2715,CUS0000001
ORD0005539,4523,CUS0000002
ORD0005540,4727,CUS0000003
ORD0005541,1325,CUS0000001
ORD0005542,2777,CUS0000005
ORD0005543,4215,CUS0000002
ORD0005544,1908,CUS0000003
ORD0005545,1354,CUS0000004
ORD0005546,513,CUS0000001
ORD0005547,3318,CUS0000002
ORD0005548,3750,CUS0000001
ORD0005549,4975,CUS0000003
ORD0005550,4812,CUS0000001
ORD0005551,4234,CUS0000004
ORD0005552,837,CUS0000001
ORD0005553,1919,CUS0000010
ORD0005554,3638,CUS0000001
ORD0005555,2473,CUS0000001
ORD0005556,3330,CUS0000001
ORD0005557,1312,CUS0000001
ORD0005558,1182,CUS0000001
ORD0005559,2853,CUS0000001
ORD0005560,776,CUS0000002
ORD0005561,3998,CUS0000001
ORD0005562,4781,CUS0000001
ORD0005563,503,CUS0000001
ORD0005564,4590,CUS0000001
ORD0005565,3370,CUS0000001
ORD0005566,2250,CUS0000003
ORD0005567,796,CUS0000003
ORD0005568,3364,CUS0000002
ORD0005569,4210,CUS0000003
ORD0005570,3659,CUS0000001
ORD0005571,1168,CUS0000001
ORD0005572,1204,CUS0000002
ORD0005573,4039,CUS0000007
ORD0005574,4681,CUS0000002
ORD0005575,1722,CUS0000002
ORD0005576,4096,CUS0000007
ORD0005577,3338,CUS0000001
ORD0005578,4780,CUS0000001
ORD0005579,1706,CUS0000001
ORD0005580,4697,CUS0000001
ORD0005581,4394,CUS0000001
ORD0005582,2117,CUS0000001
ORD0005583,2085,CUS0000001
ORD0005584,686,CUS0000005
ORD0005585,2281,CUS0000001
ORD0005586,3623,CUS0000001
ORD0005587,2749,CUS0000001
ORD0005588,4818,CUS0000002
ORD0005589,833,CUS0000001
ORD0005590,1021,CUS0000003
ORD0005591,3488,CUS0000001
ORD0005592,3569,CUS0000001
ORD0005593,3092,CUS0000001
ORD0005594,2953,CUS0000009
ORD0005595,1660,CUS0000001
ORD0005596,2727,CUS0000001
ORD0005597,2922,CUS0000006
ORD0005598,4965,CUS0000002
ORD0005599,298,CUS0000003
ORD0005600,2597,CUS0000001
ORD0005601,1486,CUS0000004
ORD0005602,2964,CUS0000008
ORD0005603,3722,CUS0000001
ORD0005604,1294,CUS0000001
ORD0005605,3708,CUS0000010
ORD0005606,467,CUS0000001
ORD0005607,2012,CUS0000006
ORD0005608,1735,CUS0000001
ORD0005609,3162,CUS0000002
ORD0005610,1377,CUS0000008
ORD0005611,802,CUS0000006
ORD0005612,1020,CUS0000003
ORD0005613,546,CUS0000001
ORD0005614,2091,CUS0000003
ORD0005615,1309,CUS0000002
ORD0005616,2456,CUS0000003
ORD0005617,212,CUS0000004
ORD0005618,2912,CUS0000001
ORD0005619,1011,CUS0000001
ORD0005620,2599,CUS0000001
ORD0005621,3786,CUS0000004
ORD0005622,3959,CUS0000001
ORD0005623,286,CUS0000001
ORD0005624,2818,CUS0000001
ORD0005625,1812,CUS0000002
ORD0005626,4507,CUS0000003
ORD0005627,1835,CUS0000002
ORD0005628,1769,CUS0000002
ORD0005629,4576,CUS0000006
ORD0005630,4386,CUS0000010
ORD0005631,2218,CUS0000002
ORD0005632,4595,CUS0000002
ORD0005633,4056,CUS0000001
ORD0005634,1257,CUS0000008
ORD0005635,250,CUS0000004
ORD0005636,3185,CUS0000001
ORD0005637,4875,CUS0000003
ORD0005638,4415,CUS0000002
ORD0005639,456,CUS0000002
ORD0005640,2192,CUS0000003
ORD0005641,1495,CUS0000001
ORD0005642,592,CUS0000001
ORD0005643,2426,CUS0000001
ORD0005644,1744,CUS0000002
ORD0005645,2322,CUS0000004
ORD0005646,534,CUS0000001
ORD0005647,3908,CUS0000005
ORD0005648,168,CUS0000007
ORD0005649,645,CUS0000006
ORD0005650,3283,CUS0000002
ORD0005651,2322,CUS0000001
ORD0005652,3050,CUS0000001
ORD0005653,983,CUS0000002
ORD0005654,256,CUS0000001
ORD0005655,2496,CUS0000001
ORD0005656,3266,CUS0000002
ORD0005657,1993,CUS0000001
ORD0005658,3218,CUS0000001
ORD0005659,4265,CUS0000006
ORD0005660,915,CUS0000001
ORD0005661,2684,CUS0000001
ORD0005662,4070,CUS0000002
ORD0005663,4991,CUS0000001
ORD0005664,4454,CUS0000008
ORD0005665,821,CUS0000001
ORD0005666,1627,CUS0000001
ORD0005667,1729,CUS0000001
ORD0005668,4201,CUS0000008
ORD0005669,3851,CUS0000004
ORD0005670,4693,CUS0000001
ORD0005671,276,CUS0000004
ORD0005672,425,CUS0000002
ORD0005673,2126,CUS0000001
ORD0005674,4436,CUS0000002
ORD0005675,2597,CUS0000008
ORD0005676,2832,CUS0000004
ORD0005677,4113,CUS0000002
ORD0005678,3322,CUS0000001
ORD0005679,1386,CUS0000002
ORD0005680,250,CUS0000001
ORD0005681,2940,CUS0000010
ORD0005682,2982,CUS0000001
ORD0005683,3011,CUS0000002
ORD0005684,2576,CUS0000001
ORD0005685,2034,CUS0000001
ORD0005686,4206,CUS0000001
ORD0005687,2359,CUS0000010
ORD0005688,607,CUS0000002
ORD0005689,2210,CUS0000001
ORD0005690,3271,CUS0000002
ORD0005691,341,CUS0000001
ORD0005692,4646,CUS0000003
ORD0005693,2395,CUS0000001
ORD0005694,1947,CUS0000002
ORD0005695,1342,CUS0000008
ORD0005696,2899,CUS0000001
ORD0005697,3318,CUS0000001
ORD0005698,1224,CUS0000003
ORD0005699,819,CUS0000001
ORD0005700,3231,CUS0000002
ORD0005701,4365,CUS0000002
ORD0005702,1963,CUS0000001
ORD0005703,3518,CUS0000006
ORD0005704,2069,CUS0000001
ORD0005705,4793,CUS0000001
ORD0005706,1351,CUS0000001
ORD0005707,3593,CUS0000007
ORD0005708,2659,CUS0000001
ORD0005709,2797,CUS0000002
ORD0005710,3779,CUS0000002
ORD0005711,4541,CUS0000001
ORD0005712,1179,CUS0000009
ORD0005713,1793,CUS0000005
ORD0005714,1235,CUS0000005
ORD0005715,4859,CUS0000001
ORD0005716,4534,CUS0000001
ORD0005717,1757,CUS0000004
ORD0005718,1231,CUS0000004
ORD0005719,2631,CUS0000008
ORD0005720,4391,CUS0000008
ORD0005721,1207,CUS0000001
ORD0005722,3623,CUS0000001
ORD0005723,1289,CUS0000001
ORD0005724,4727,CUS0000003
ORD0005725,1394,CUS0000004
ORD0005726,2700,CUS0000001
ORD0005727,655,CUS0000001
ORD0005728,4665,CUS0000002
ORD0005729,4466,CUS0000001
ORD0005730,1069,CUS0000001
ORD0005731,1608,CUS0000004
ORD0005732,2701,CUS0000001
ORD0005733,1292,CUS0000001
ORD0005734,341,CUS0000001
ORD0005735,2710,CUS0000008
ORD0005736,3491,CUS0000003
ORD0005737,3468,CUS0000006
ORD0005738,2585,CUS0000002
ORD0005739,3729,CUS0000009
ORD0005740,2342,CUS0000003
ORD0005741,1344,CUS0000010
ORD0005742,1639,CUS0000001
ORD0005743,974,CUS0000001
ORD0005744,1177,CUS0000002
ORD0005745,1613,CUS0000003
ORD0005746,314,CUS0000001
ORD0005747,2286,CUS0000010
ORD0005748,4745,CUS0000003
ORD0005749,1991,CUS0000001
ORD0005750,4985,CUS0000001
ORD0005751,2002,CUS0000001
ORD0005752,1991,CUS0000003
ORD0005753,313,CUS0000001
ORD0005754,3043,CUS0000002
ORD0005755,751,CUS0000004
ORD0005756,4004,CUS0000001
ORD0005757,1198,CUS0000001
ORD0005758,4215,CUS0000002
ORD0005759,3940,CUS0000003
ORD0005760,3163,CUS0000003
ORD0005761,1607,CUS0000001
ORD0005762,3274,CUS0000010
ORD0005763,4125,CUS0000001
ORD0005764,3981,CUS0000002
ORD0005765,1226,CUS0000006
ORD0005766,1441,CUS0000001
ORD0005767,1683,CUS0000003
ORD0005768,1953,CUS0000001
ORD0005769,364,CUS0000002
ORD0005770,3447,CUS0000001
ORD0005771,222,CUS0000001
ORD0005772,2310,CUS0000001
ORD0005773,3483,CUS0000001
ORD0005774,1923,CUS0000001
ORD0005775,1761,CUS0000010
ORD0005776,1775,CUS0000007
ORD0005777,641,CUS0000002
ORD0005778,1550,CUS0000001
ORD0005779,3698,CUS0000005
ORD0005780,4113,CUS0000009
ORD0005781,2761,CUS0000005
ORD0005782,3848,CUS0000001
ORD0005783,2121,CUS0000005
ORD0005784,3602,CUS0000002
ORD0005785,3416,CUS0000002
ORD0005786,442,CUS0000001
ORD0005787,3216,CUS0000001
ORD0005788,2663,CUS0000001
ORD0005789,3328,CUS0000010
ORD0005790,4785,CUS0000003
ORD0005791,4964,CUS0000001
ORD0005792,4492,CUS0000002
ORD0005793,4402,CUS0000001
ORD0005794,415,CUS0000004
ORD0005795,4365,CUS0000001
ORD0005796,995,CUS0000001
ORD0005797,3799,CUS0000004
ORD0005798,3842,CUS0000001
ORD0005799,447,CUS0000005
ORD0005800,2112,CUS0000001
ORD0005801,4349,CUS0000001
ORD0005802,4506,CUS0000008
ORD0005803,3340,CUS0000001
ORD0005804,421,CUS0000001
ORD0005805,4668,CUS0000001
ORD0005806,3273,CUS0000001
ORD0005807,4328,CUS0000001
ORD0005808,503,CUS0000001
ORD0005809,1655,CUS0000001
ORD0005810,2485,CUS0000002
ORD0005811,3700,CUS0000001
ORD0005812,3360,CUS0000001
ORD0005813,2594,CUS0000001
ORD0005814,2442,CUS0000001
ORD0005815,3879,CUS0000009
ORD0005816,1463,CUS0000001
ORD0005817,3560,CUS0000003
ORD0005818,2511,CUS0000005
ORD0005819,546,CUS0000007
ORD0005820,4335,CUS0000002
ORD0005821,1265,CUS0000005
ORD0005822,3897,CUS0000001
ORD0005823,3800,CUS0000001
ORD0005824,840,CUS0000001
ORD0005825,4201,CUS0000001
ORD0005826,1027,CUS0000006
ORD0005827,1572,CUS0000001
ORD0005828,4895,CUS0000001
ORD0005829,4576,CUS0000004
ORD0005830,1208,CUS0000001
ORD0005831,3320,CUS0000001
ORD0005832,3487,CUS0000005
ORD0005833,2749,CUS0000002
ORD0005834,3793,CUS0000002
ORD0005835,304,CUS0000005
ORD0005836,1565,CUS0000004
ORD0005837,3816,CUS0000002
ORD0005838,4935,CUS0000002
ORD0005839,1754,CUS0000003
ORD0005840,3824,CUS0000001
ORD0005841,838,CUS0000002
ORD0005842,2148,CUS0000001
ORD0005843,2754,CUS0000006
ORD0005844,1443,CUS0000003
ORD0005845,1112,CUS0000001
ORD0005846,847,CUS0000007
ORD0005847,1035,CUS0000001
ORD0005848,3781,CUS0000002
ORD0005849,3073,CUS0000001
ORD0005850,798,CUS0000001
ORD0005851,4391,CUS0000001
ORD0005852,3246,CUS0000008
ORD0005853,4291,CUS0000002
ORD0005854,1409,CUS0000001
ORD0005855,3202,CUS0000001
ORD0005856,4608,CUS0000001
ORD0005857,3217,CUS0000001
ORD0005858,459,CUS0000002
ORD0005859,1499,CUS0000001
ORD0005860,2845,CUS0000002
ORD0005861,4732,CUS0000002
ORD0005862,1329,CUS0000004
ORD0005863,1428,CUS0000001
ORD0005864,1284,CUS0000001
ORD0005865,1565,CUS0000002
ORD0005866,520,CUS0000002
ORD0005867,3537,CUS0000005
ORD0005868,2623,CUS0000002
ORD0005869,2635,CUS0000001
ORD0005870,3755,CUS0000001
ORD0005871,2465,CUS0000003
ORD0005872,1580,CUS0000001
ORD0005873,1063,CUS0000008
ORD0005874,1177,CUS0000005
ORD0005875,1761,CUS0000002
ORD0005876,128,CUS0000010
ORD0005877,2173,CUS0000001
ORD0005878,200,CUS0000002
ORD0005879,3857,CUS0000001
ORD0005880,4176,CUS0000004
ORD0005881,4184,CUS0000004
ORD0005882,4552,CUS0000001
ORD0005883,147,CUS0000002
ORD0005884,4142,CUS0000001
ORD0005885,2048,CUS0000001
ORD0005886,1876,CUS0000002
ORD0005887,4923,CUS0000001
ORD0005888,3997,CUS0000002
ORD0005889,3817,CUS0000001
ORD0005890,3459,CUS0000001
ORD0005891,3719,CUS0000002
ORD0005892,750,CUS0000006
ORD0005893,153,CUS0000001
ORD0005894,2104,CUS0000001
ORD0005895,4583,CUS0000005
ORD0005896,2378,CUS0000001
ORD0005897,4667,CUS0000001
ORD0005898,1800,CUS0000002
ORD0005899,500,CUS0000001
ORD0005900,1614,CUS0000009
ORD0005901,1314,CUS0000001
ORD0005902,551,CUS0000001
ORD0005903,2959,CUS0000001
ORD0005904,400,CUS0000001
ORD0005905,1290,CUS0000001
ORD0005906,365,CUS0000002
ORD0005907,4835,CUS0000001
ORD0005908,2544,CUS0000002
ORD0005909,2812,CUS0000001
ORD0005910,818,CUS0000001
ORD0005911,501,CUS0000010
ORD0005912,992,CUS0000003
ORD0005913,3515,CUS0000003
ORD0005914,1560,CUS0000003
ORD0005915,1421,CUS0000001
ORD0005916,2429,CUS0000001
ORD0005917,4973,CUS0000008
ORD0005918,4788,CUS0000002
ORD0005919,4705,CUS0000002
ORD0005920,1553,CUS0000003
ORD0005921,3830,CUS0000004
ORD0005922,4842,CUS0000001
ORD0005923,3050,CUS0000001
ORD0005924,393,CUS0000001
ORD0005925,862,CUS0000001
ORD0005926,2551,CUS0000003
ORD0005927,2744,CUS0000004
ORD0005928,3119,CUS0000005
ORD0005929,3204,CUS0000001
ORD0005930,654,CUS0000001
ORD0005931,3600,CUS0000002
ORD0005932,4609,CUS0000003
