COMPANY_CODE,CUSTOMER_NUMBER,ACCOUNT_TYPE,CUSTOMER_NAME
2000,CUS480,STANDARD,QF3CYSYKWXSCLZOXV8LSMBF4YT0RS
2000,CUS240,STANDARD,76BOGXP967LRVI3DVCSDS
1000,CUS058,PREMIUM,NNNWM7QUHZOJ
3000,CUS903,STANDARD,GFG373H8DMPFM5NIZUOC0CEF65UYG3
1000,CUS519,STANDARD,097AALNBBGV0H9I7APYV4
2000,CUS125,PREMIUM,5QSH0ANZXWIDETEH7SG8SOOZ7
1000,CUS187,STANDARD,VBI0MKKN6JEP2RVV0EFQ
1000,CUS224,STANDARD,SI780C
3000,CUS269,PREMIUM,BVP5Z11C7GHI1BCM
2000,CUS198,PREMIUM,7NXYZF
3000,CUS859,PREMIUM,BYJ3EUNGLNQVWD169L1G5519JN7QS
3000,CUS615,PREMIUM,CHPT9A72MVTP497I0CNOXHDGX2BD
3000,CUS013,PREMIUM,XESSLB2QKZ0YS93F7SJ8X
1000,CUS421,STANDARD,YPJVGSB6TMLMGLOSJ1Z9D0B
1000,CUS051,STANDARD,4JZH30B2LNT9O7OUXP7I9B
3000,CUS354,STANDARD,AW0HJ1VB9JZW8J
2000,CUS166,PREMIUM,RF9YYW0ENA941GJM7U
2000,CUS924,PREMIUM,VHQMRZ8JPT6RCBK4OAA61ZY
2000,CUS962,PREMIUM,DHY6MEF
2000,CUS806,STANDARD,MVBDEY7DRFSEUD30L7M20JDXOR
2000,CUS397,PREMIUM,B522SZKD2IZ0I
1000,CUS756,STANDARD,IWB9F54YDKEQBZ78QEMMM3OF
1000,CUS211,STANDARD,UWKMWZG38
2000,CUS036,STANDARD,3ANKGFK
2000,CUS958,PREMIUM,YHO1P
1000,CUS468,STANDARD,UI358WYHMN2E8STQDKUDJ
1000,CUS268,PREMIUM,S6CG1RSDP2NQGZ48G
2000,CUS643,STANDARD,356KLEAKF
3000,CUS017,STANDARD,8LGMQ70K8V52O1O8PH6L
1000,CUS304,STANDARD,U0BVO2B581ZH34DZ5PZ7JA
3000,CUS366,STANDARD,AY8JFKLOWUKFZXAV
3000,CUS581,STANDARD,2GQZJE7LEIUZ3C98RP18S8
3000,CUS814,PREMIUM,KICVC
1000,CUS220,PREMIUM,O81Q6SITV69EFSW2863C2FWL
1000,CUS622,STANDARD,8Z2Y4M8LB2RY
1000,CUS612,STANDARD,EE3585Y8J165JIU7M5C8U7AZLPXDR
3000,CUS308,STANDARD,XYYV3
1000,CUS349,PREMIUM,CBHKR8LVXRQL7Z3ZMIWSLPI
2000,CUS018,PREMIUM,8RZOM8GVZKQFUL8V4LVYKKZOOV
1000,CUS486,STANDARD,XGO6G9ZXXB57QY9UBU5SQ
3000,CUS288,PREMIUM,AMTH6EH44KDM
2000,CUS706,PREMIUM,VPRCFXNZTFUS3GUUMGNLX
1000,CUS925,STANDARD,N047GP12UCBRJGSFCWL3Y7H7
3000,CUS143,STANDARD,9DI4ARXIP679WZKIV910
2000,CUS847,STANDARD,U60282
2000,CUS815,STANDARD,TKI5V6VR8V1XU
2000,CUS219,PREMIUM,SL6ITHF1VBIACCJTXOOEPIHUUENAUV
3000,CUS413,PREMIUM,C7N19LGSTS77YY5J5O12
2000,CUS758,STANDARD,2S0JAIX6KXSNE7NL8GIMEIMJA
2000,CUS252,PREMIUM,TFDYAF7P0Q5KN93WB8K4Z7F3L
3000,CUS332,STANDARD,LW43UQX9R4IYJCUJF63Y9PGZD9L2H4
3000,CUS546,PREMIUM,E3NM2NLBUL
1000,CUS247,PREMIUM,JN0KG1UETP
3000,CUS500,STANDARD,9JPKUXP8NU9TR0H535OKZS
1000,CUS407,STANDARD,BVQQ5HL22ALL
1000,CUS852,STANDARD,EKDVP375HN5UI97PIJB
3000,CUS565,STANDARD,GIXZD9MLCCQ9537662WNX6WLP8ZDCM
2000,CUS085,PREMIUM,RTPYF
3000,CUS708,STANDARD,UH3EWKNFBJKWBFTM4R6MDMA
1000,CUS333,PREMIUM,04FN5FHJZDJJHNKH303IDHF
1000,CUS644,STANDARD,HYZGILCH
1000,CUS983,STANDARD,C2IV72PMNCSM1YVN8AL3T7GJ
1000,CUS712,PREMIUM,SLGFSB9Z7IVAUIJSYIBMXWYEANWI5
3000,CUS263,PREMIUM,GO3HJ
1000,CUS308,STANDARD,M1W9U8XYTINBQ
1000,CUS642,STANDARD,JBJ4D1H
1000,CUS011,PREMIUM,K4O95RDKD2F11B0O
2000,CUS675,STANDARD,IS7GVUQKA
3000,CUS826,PREMIUM,SCPDHBXZ52X1
3000,CUS435,STANDARD,TEX2WXS1LPQ4GIQ31AHC9DH6HCNB09
2000,CUS926,PREMIUM,G2ZRF5K17C8A
2000,CUS194,PREMIUM,GX2GJBGVD3FM6C02GPD3O
1000,CUS134,PREMIUM,FDSX7R5TMZLHMBB
1000,CUS949,STANDARD,1LW87W211Q5BNH9AVMMZK2Q
2000,CUS182,STANDARD,Z1JFWE7PI4BCDRZ01G
3000,CUS898,PREMIUM,VBEHD253HQCBQP
2000,CUS160,STANDARD,9ERAUPEULCQ6CT5Z75OEM3
3000,CUS882,STANDARD,2H0Y9SG0YGJN5SD54RPOLU1
2000,CUS861,PREMIUM,N6SH2AEQK1
1000,CUS292,PREMIUM,IBN3D638KGF0DKBQG8FPX662JH
1000,CUS957,STANDARD,2B86S6B
3000,CUS563,STANDARD,8ZQT8IK
3000,CUS418,PREMIUM,H2W76O26X2A8LDBQ8C04U4FLMYFTZ
3000,CUS711,STANDARD,FK65RK1
1000,CUS811,STANDARD,6J3Z4DRCWOHQF1HW1C59PL
1000,CUS471,STANDARD,S99OVYWG3ZLSC0SYY8PQ
3000,CUS233,PREMIUM,1BR26TJE2AJ9VGYJKWP0R88I
1000,CUS921,PREMIUM,6OR8Z
3000,CUS655,PREMIUM,6OC1IQZ4J72E1BEFTENHPW
1000,CUS611,STANDARD,KN0GON40AVLPCQU96GZVBKXRT5
2000,CUS090,STANDARD,QHG1UCMSR
1000,CUS583,PREMIUM,0ZE44
1000,CUS245,STANDARD,E7IQ88C88AZ39JGRF2R07GOULZYQ
1000,CUS680,PREMIUM,18PZ92T6YTFUVQUDHHILD4
2000,CUS184,STANDARD,PYCWHE4F1DO89ZN0
2000,CUS800,PREMIUM,P0IG6QUXDY5ADBT
1000,CUS510,STANDARD,IT7QLDSYYR91150DU1QKATU1X52V8B
2000,CUS921,PREMIUM,2TUOM6B1IPXQZYIL0VSDGZV
3000,CUS823,PREMIUM,WODA1KLHLJSL2144TZIUEYBG
2000,CUS247,PREMIUM,LRGFX6Q
3000,CUS869,STANDARD,7YDA8AG47Z459IMFLW2AR2
2000,CUS650,PREMIUM,0QK1EJHKD
2000,CUS117,STANDARD,7QO4VO1WY8D
3000,CUS052,PREMIUM,9WKXQ6LTIH9O6UQXRDC
3000,CUS214,PREMIUM,1QTXS3VJMEHIMJ2S85F22ZNPSK
3000,CUS025,PREMIUM,KBM98YKE4WA8DEYPCQVM
2000,CUS795,STANDARD,YOU86J
1000,CUS330,STANDARD,OVOTACG6EZ246
3000,CUS452,PREMIUM,6E1WLRQQXQQ1D8
2000,CUS771,PREMIUM,8XE4N29GAUP
2000,CUS027,PREMIUM,HJ8366Q8Y176JDTU4I4GR2IQY
1000,CUS106,PREMIUM,CF8YQLRIN9O2
1000,CUS375,STANDARD,7PPGJH95BZ
3000,CUS764,PREMIUM,NL76D9NKJH
3000,CUS359,STANDARD,HALOLA
3000,CUS407,PREMIUM,E7Y31
1000,CUS085,PREMIUM,HCB694YHA9FSMXYFS
3000,CUS756,PREMIUM,P9SUPF
2000,CUS105,PREMIUM,6D4R09IMUT0UGCAMB3ZLAXR
1000,CUS718,PREMIUM,Y2EVBC11Y1RFEAZ
2000,CUS929,STANDARD,TFFOSA28UGZR4C7A
3000,CUS128,PREMIUM,9M109MS9JY8ZKY3A
3000,CUS671,PREMIUM,O81997H475EXBX1LX3E3Y
1000,CUS744,STANDARD,PIBFI
3000,CUS400,PREMIUM,W379LYATF9AXIE3XV6
3000,CUS603,STANDARD,H353SFI5SYLEG89
1000,CUS374,PREMIUM,RFZI1RLKJ
2000,CUS927,STANDARD,4V6E2DQXRIG9WSX5CU16IAJI
2000,CUS427,STANDARD,5ABDEZOV0RD3KNIR
2000,CUS367,STANDARD,L6K9URADF577LKQ2PFI0
2000,CUS317,STANDARD,Y8XA4ED
3000,CUS747,PREMIUM,W9DFHXAL3GFUL1FCXO2DIMCC3E1UAA
