COMPANY_CODE,CUSTOMER_NUMBER,ACCOUNT_TYPE,CUSTOMER_NAME
2000,CUS091,STANDARD,FM6C02GPD3OVFDSX7R5
2000,CUS026,PREMIUM,HMBB1LW87W
2000,CUS055,PREMIUM,Q5BNH9AVMMZK2Q1Z1JFWE7PI
3000,CUS061,STANDARD,DRZ01G
2000,CUS043,STANDARD,EHD253HQCBQP89ERAUPEULCQ6CT5Z
3000,CUS068,PREMIUM,OEM32H0Y9SG0YGJN5SD54RPOL
2000,CUS056,STANDARD,6SH2AEQK1IB
1000,CUS060,STANDARD,38KGF0DKBQG8FPX662JHF
2000,CUS003,PREMIUM,6BE8ZQT8IKH2W76O26X2A8LDBQ
3000,CUS006,PREMIUM,U4FLMYFTZFFK65RK196J
2000,CUS093,PREMIUM,4DRCWOHQF1HW1C59PL5S99O
2000,CUS093,PREMIUM,G3ZLSC0SYY8PQ1BR
2000,CUS066,PREMIUM,E2AJ9VGYJ
1000,CUS046,STANDARD,0R88IA6OR8Z86OC1IQZ4J72E1
1000,CUS080,STANDARD,TENHPWK
1000,CUS092,PREMIUM,ON40AVLP
1000,CUS033,PREMIUM,6GZVBKXRT5JQHG1UCMSRB0
2000,CUS009,PREMIUM,4E7IQ88C88AZ39JGRF2R07GOULZYQ
3000,CUS055,STANDARD,Z92T6YTFUVQUDHHILD4XPYCWHE4
1000,CUS055,STANDARD,89ZN0UP0IG6Q
2000,CUS048,STANDARD,5ADBTIT7QLDSYYR91
2000,CUS064,PREMIUM,U1QKAT
2000,CUS055,PREMIUM,2V8B2TUOM6B1IPXQZYIL
2000,CUS044,PREMIUM,GZVWOD
1000,CUS089,PREMIUM,LHLJSL2144
2000,CUS052,STANDARD,UEYBGFLRGFX6Q87YDA8AG47Z459IM
1000,CUS023,PREMIUM,AR2I0QK1EJHKDN7QO4V
1000,CUS056,PREMIUM,Y8D39WKXQ6LTIH9O6UQXRDC1QTX
2000,CUS084,PREMIUM,JMEHIMJ2S85F22Z
1000,CUS032,PREMIUM,K5KBM98YKE4WA8DEYPCQVMCYO
2000,CUS093,STANDARD,OVOTACG6EZ246
2000,CUS066,STANDARD,WLRQQXQQ1D8N8XE4N2
3000,CUS071,STANDARD,UPHJ8
2000,CUS065,PREMIUM,Y176JDTU4I4GR2IQYOCF8Y
3000,CUS033,STANDARD,IN9O2K7PPGJH9
2000,CUS004,PREMIUM,NL76D9NKJH
1000,CUS015,STANDARD,OLABE7Y31Y
1000,CUS006,STANDARD,94YHA9FSMXYFSDP9SUPF6
1000,CUS062,PREMIUM,9IMUT0UGCAMB3ZLAXR
2000,CUS096,PREMIUM,EVBC11Y1RFEAZXTFFOS
1000,CUS058,PREMIUM,ZR4C7AX9
1000,CUS056,PREMIUM,MS9JY8ZKY3A7O81997H475
3000,CUS010,PREMIUM,X1LX3
1000,CUS073,PREMIUM,BPIBFI1W379LYATF9
1000,CUS098,PREMIUM,E3XV6UH35
2000,CUS038,STANDARD,I5SYLEG89JRFZI1RLKJ4V6E2DQ
3000,CUS094,PREMIUM,IG9WSX5CU16IA
3000,CUS019,STANDARD,5ABDEZOV0RD3KNIR
2000,CUS023,STANDARD,URADF577LKQ2PFI0EY8XA4
1000,CUS008,PREMIUM,DFHXAL3GFUL1FCXO2DIMCC
2000,CUS010,PREMIUM,UAA4QF6T9USOJ7309N0WIQR
2000,CUS099,STANDARD,F6J4MT8FNECQVCJW9Z
1000,CUS088,STANDARD,3SNX2Q7
1000,CUS044,STANDARD,7DZR81C12M9OQT86M9
2000,CUS023,PREMIUM,OYTZI8DVVD22RDZX2VWFXZKNLAC8VU
1000,CUS006,PREMIUM,TBGOGFG36YGBJVS2YDLKBZXOU
2000,CUS090,STANDARD,LAFIL2UWDAK0DFUHVNLWQ2VC2S
1000,CUS064,STANDARD,2MI39DWXBOEDAZSNTANHARWICN1C6
3000,CUS090,PREMIUM,E8TGOVL
3000,CUS046,PREMIUM,PXVJCXYECD05ABZ19DE8Y24QCP46R
3000,CUS088,STANDARD,NMSTXOBAZ53YKVUANKWAE5NYUQI
2000,CUS024,PREMIUM,38QLDLJO
1000,CUS040,PREMIUM,EACC0CWP
1000,CUS082,PREMIUM,QPAJHFYZ2OIASV3V982UL
1000,CUS022,PREMIUM,KZCOP0LAJ3XW7L
1000,CUS033,PREMIUM,BIA2HFWKO9ALM1KGKEW
3000,CUS016,PREMIUM,AXG1GH61N8XV99FU34KGY97CDVP4
3000,CUS098,STANDARD,9YJ64L6
2000,CUS043,PREMIUM,G6IK4K
1000,CUS007,STANDARD,NS8IOIJDQFRR5RNI7HE0XM
3000,CUS002,STANDARD,AICNDRJOII25WIGPXMCI6F0VD0QZ
1000,CUS001,STANDARD,O233WZG8OIEBKF0E
2000,CUS039,PREMIUM,CK7NHBQP8REYZKJFMH05A6DX
2000,CUS072,PREMIUM,Z3CYOZJF6ZXXDTSQTC
2000,CUS056,PREMIUM,TMO0WATYK3M
1000,CUS022,PREMIUM,1HFSJQN0I
3000,CUS044,PREMIUM,JG66C85G0JPTF
3000,CUS077,PREMIUM,OM9VPIS3LXDX8
1000,CUS029,STANDARD,MCPEFX75ZBXRX
2000,CUS100,PREMIUM,R5V3ZRVMXP1X4RZY6YE1NRIFLVS
2000,CUS003,STANDARD,VT6FVLZJUXYZT2LHPA3RIPX
3000,CUS076,STANDARD,LYHSDQ8MPK0HT
2000,CUS040,STANDARD,D20O3OGBB8H57WKJHFX92F9RUKN
2000,CUS085,PREMIUM,L163QR5DH5MKB70VJO232I1ZU0MM
2000,CUS001,STANDARD,DCWJ28EBXU7CC
1000,CUS020,PREMIUM,LIETLU3MH1BTOHNZ7F5KCMHMYW
2000,CUS091,STANDARD,ZLBL5PWIXWNPJKJ2OM7LA
2000,CUS047,PREMIUM,OWOIO11F6WC4ZFD93C6LY5H6KMY
1000,CUS013,STANDARD,HJZGW9O99LF51Q8QZ4MU
2000,CUS097,PREMIUM,JNNJJK6BG
3000,CUS038,PREMIUM,W9JLLWZDY
1000,CUS080,PREMIUM,XDYP4PEH8DR
2000,CUS088,PREMIUM,GPA5UO9TH9UJA
3000,CUS010,STANDARD,YLZD6SZO4XYEUR4CXUQELEXF1REEV
2000,CUS055,PREMIUM,FYNU2
3000,CUS064,PREMIUM,LD4AIBQK1KAE5GIFJTEMP1Z383ZC74
1000,CUS010,STANDARD,54OFLI2YB3V78480WP
3000,CUS027,PREMIUM,HFYVTMB6VLO
1000,CUS019,STANDARD,HEWBW5YRS3
2000,CUS062,STANDARD,DAI093ZTT815ZT22TF0MYW1CQVC
1000,CUS053,STANDARD,UO4MCYR1L32FHWIY
1000,CUS042,STANDARD,X3ALXW
1000,CUS021,STANDARD,0N1TPFUS79VZWS01PTV
2000,CUS038,STANDARD,QETHZPPQR2SOR0
2000,CUS003,STANDARD,ODV60I4N8
3000,CUS099,PREMIUM,PKGA2IDL
1000,CUS062,STANDARD,UT7WMS0XV4IICPACTR1T
2000,CUS009,STANDARD,ODBJWGIHN3VZW7ZMVV4A91FNEQX9
2000,CUS025,PREMIUM,UZYOFEO89XDNSLM0KICPMT3SLQ0
1000,CUS084,STANDARD,TO206
3000,CUS089,PREMIUM,8BC9UJRYDJF52SE3QMCTNUDJO8XDKK
3000,CUS079,PREMIUM,ZVL2VKMMI7JOAIBIVZ
3000,CUS014,STANDARD,AOBOMQ032EH
3000,CUS055,PREMIUM,A21J4WUPDLRXNDFL
1000,CUS095,PREMIUM,KPBNRICI8S3EBF3KKISD
2000,CUS008,PREMIUM,0Q83G45UQ0GLQDYX8O82J4JV6ELJ
2000,CUS077,STANDARD,VYZ8SQ6JP5PM2ELGIFFDH736CPW90D
3000,CUS010,PREMIUM,5SCOJW
1000,CUS076,PREMIUM,WLUH5GLLJ5YQPO93LKBXSJJHYLY
3000,CUS042,PREMIUM,YMMA8MMSST2BT6756VAR3BK
1000,CUS048,PREMIUM,6WEUM25QLZ1NKU0ORL254UKKWJB0F
2000,CUS045,STANDARD,IBXKJSHEU
2000,CUS028,STANDARD,UUZO1P3J0
1000,CUS080,PREMIUM,LC1YEVQ6B9VGMNGO8CCR8OKEFL
1000,CUS013,STANDARD,EXS6HX8J18085ZTAGH7UQ98DYTTIAC
2000,CUS023,PREMIUM,74PU7UYZSZTH1INSLHJ
3000,CUS056,STANDARD,EMLBTECSKQ
